date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,28,8.692761002313139,3,2,3.701164180210908,0.3104557500826121,0.13218443500753244,315,optical,log_reg,2023-07-25,-86
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,28,10.08009391343117,3,2,3.1192232875444565,0.3600033540511132,0.1114008316980163,315,optical,log_reg,2023-07-25,-71
2023-05-25,bef,20230525T142721_20230525T142853_T20LNR,28,11.405124680793103,3,2,2.5256308223210504,0.4073258814568965,0.09020110079718037,315,optical,log_reg,2023-07-25,-61
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,28,8.452590427318928,4,2,1.7553156370992102,0.3018782295471046,0.06268984418211465,315,optical,log_reg,2023-07-25,-51
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,28,9.306373230587916,2,2,2.3260401945024753,0.332370472520997,0.08307286408937412,315,optical,log_reg,2023-07-25,-46
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,28,10.204764452089387,3,2,1.6289139762122442,0.36445587328890666,0.05817549915043729,315,optical,log_reg,2023-07-25,-36
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,28,12.316180433541177,6,2,2.0481486548782,0.4398635869121849,0.07314816624565,315,optical,log_reg,2023-07-25,-31
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,28,14.281826084207186,7,2,4.661047547350758,0.5100652172931138,0.16646598383395567,315,optical,log_reg,2023-07-25,-26
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,28,13.781631244879746,7,2,5.769730167546773,0.49220111588856236,0.20606179169809904,315,optical,log_reg,2023-07-25,-21
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,28,15.709515109837236,12,2,8.431894240890195,0.5610541110656155,0.3011390800317927,315,optical,log_reg,2023-07-25,-16
2023-07-14,bef,20230714T142721_20230714T142941_T20LNR,28,15.355002174220363,9,2,7.2333809175797,0.5483929347935844,0.2583350327707036,315,optical,log_reg,2023-07-25,-11
2023-07-19,evt,20230719T142719_20230719T142939_T20LNR,28,19.96361326440964,17,2,10.53912370053719,0.7129861880146301,0.37639727501918535,315,optical,log_reg,2023-07-25,-6
2023-07-24,evt,20230724T142721_20230724T142717_T20LNR,28,21.251486227660642,21,2,13.376907806138188,0.7589816509878801,0.47774670736207814,315,optical,log_reg,2023-07-25,-1
2023-07-29,evt,20230729T142719_20230729T142718_T20LNR,28,23.284430050167835,24,2,15.94262806556291,0.8315867875059941,0.569379573770104,315,optical,log_reg,2023-07-25,4
2023-08-18,aft,20230818T142719_20230818T143227_T20LNR,28,21.296866218598765,21,2,19.313701476947838,0.7606023649499559,0.6897750527481371,315,optical,log_reg,2023-07-25,24
