date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,22,21.74219745628733,22,1,9.742774186711236,0.988281702558515,0.442853372123238,326,optical,log_reg,2023-08-10,-177
2023-04-30,bef,22,20.35593800361292,21,1,5.423404669855363,0.9252699092551327,0.24651839408433468,326,optical,log_reg,2023-08-10,-102
2023-05-15,bef,22,19.746021246846343,20,1,4.836625521241963,0.8975464203111975,0.2198466146019074,326,optical,log_reg,2023-08-10,-87
2023-05-20,bef,22,19.862052788309292,21,1,1.6888816782449567,0.902820581286786,0.0767673490111344,326,optical,log_reg,2023-08-10,-82
2023-05-25,bef,22,20.108918069957323,19,1,4.545716931608235,0.9140417304526056,0.2066234968912834,326,optical,log_reg,2023-08-10,-77
2023-06-04,bef,22,19.054436521809926,19,1,4.204754552151738,0.8661107509913603,0.19112520691598808,326,optical,log_reg,2023-08-10,-67
2023-06-09,bef,22,20.163138223403838,20,1,1.7653439524939318,0.9165062828819927,0.08024290693154236,326,optical,log_reg,2023-08-10,-62
2023-06-19,bef,22,19.887640068002685,20,1,1.6525368627943235,0.9039836394546675,0.07511531194519652,326,optical,log_reg,2023-08-10,-52
2023-06-24,bef,22,18.559849686506684,19,1,1.77183394055632,0.8436295312048493,0.08053790638892364,326,optical,log_reg,2023-08-10,-47
2023-06-29,bef,22,18.776688326913245,19,1,1.6836999076002341,0.8534858330415112,0.07653181398182883,326,optical,log_reg,2023-08-10,-42
2023-07-04,bef,22,18.286651070187517,19,1,2.179651661030987,0.8312114122812507,0.0990750755014085,326,optical,log_reg,2023-08-10,-37
2023-07-09,bef,22,18.88657268989065,19,1,1.501301689249038,0.8584805768132113,0.06824098587495628,326,optical,log_reg,2023-08-10,-32
2023-07-14,bef,22,19.49404108415056,20,1,0.8062623356581188,0.8860927765522981,0.036648287984459946,326,optical,log_reg,2023-08-10,-27
2023-07-19,bef,22,18.116840657362104,18,1,1.9063316775824286,0.8234927571528229,0.08665143989011038,326,optical,log_reg,2023-08-10,-22
2023-07-24,bef,22,18.955022333049165,20,1,1.9693278637541591,0.8615919242295075,0.08951490289791632,326,optical,log_reg,2023-08-10,-17
2023-08-03,evt,22,20.22476226869148,20,1,1.5274939942170676,0.9193073758496128,0.06943154519168489,326,optical,log_reg,2023-08-10,-7
2023-08-08,evt,22,18.781978365521624,20,1,14.666400289321194,0.853726289341892,0.6666545586055088,326,optical,log_reg,2023-08-10,-2
2023-08-18,aft,22,19.797850844381447,20,1,8.287567349714822,0.8999023111082476,0.37670760680521914,326,optical,log_reg,2023-08-10,8
2023-08-28,aft,22,19.932502864770843,21,1,5.7670325368428985,0.9060228574895838,0.2621378425837681,326,optical,log_reg,2023-08-10,18
