date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-20,bef,35,29.171754389505054,31,2,12.823638854016686,0.8334786968430016,0.3663896815433339,197,optical,log_reg,2023-07-21,-92
2023-04-30,bef,35,31.204845074232047,34,2,21.926331184447264,0.8915670021209157,0.6264666052699218,197,optical,log_reg,2023-07-21,-82
2023-05-15,bef,35,31.878672791662247,34,2,24.100348577760027,0.9108192226189213,0.6885813879360008,197,optical,log_reg,2023-07-21,-67
2023-06-09,bef,35,32.560093294454575,35,2,26.50861390568091,0.9302883798415593,0.7573889687337403,197,optical,log_reg,2023-07-21,-42
2023-06-19,bef,35,32.28338338944595,35,2,26.660962775616873,0.9223823825555986,0.7617417935890535,197,optical,log_reg,2023-07-21,-32
2023-06-24,bef,35,32.50846353803934,34,2,27.44763868057867,0.928813243943981,0.7842182480165334,197,optical,log_reg,2023-07-21,-27
2023-06-29,bef,35,33.164612635552714,35,2,28.747495364198468,0.9475603610157919,0.8213570104056706,197,optical,log_reg,2023-07-21,-22
2023-07-04,bef,35,32.58269078577002,34,2,25.905785203582255,0.930934022450572,0.7401652915309216,197,optical,log_reg,2023-07-21,-17
2023-07-09,bef,35,32.17276288102205,34,2,27.79215485291539,0.9192217966006301,0.7940615672261541,197,optical,log_reg,2023-07-21,-12
2023-07-24,evt,35,33.46258544183393,34,2,26.484846298657306,0.9560738697666837,0.7567098942473516,197,optical,log_reg,2023-07-21,3
2023-08-03,aft,35,32.54923944184448,34,2,26.568584250073524,0.929978269766985,0.7591024071449578,197,optical,log_reg,2023-07-21,13
2023-08-08,aft,35,32.87824931725088,35,2,29.561201198729282,0.9393785519214536,0.8446057485351224,197,optical,log_reg,2023-07-21,18
