date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,15,13.228076293460916,14,1,6.168144742977631,0.8818717528973944,0.4112096495318421,23,optical,log_reg,2023-10-18,-231
2023-04-30,bef,15,12.913518760356505,14,1,1.6049523671781702,0.8609012506904337,0.10699682447854468,23,optical,log_reg,2023-10-18,-171
2023-05-15,bef,15,12.86634813250557,13,1,1.4244165833205116,0.857756542167038,0.09496110555470078,23,optical,log_reg,2023-10-18,-156
2023-06-04,bef,15,11.748052194955418,11,1,1.4244090286061262,0.7832034796636945,0.09496060190707507,23,optical,log_reg,2023-10-18,-136
2023-06-09,bef,15,10.246057530307368,9,1,0.9952266712906355,0.6830705020204912,0.06634844475270903,23,optical,log_reg,2023-10-18,-131
2023-06-19,bef,15,10.09903835145504,8,1,1.4878939840272678,0.673269223430336,0.09919293226848452,23,optical,log_reg,2023-10-18,-121
2023-06-24,bef,15,10.06100465717561,7,1,3.1117194189026978,0.6707336438117074,0.20744796126017986,23,optical,log_reg,2023-10-18,-116
2023-06-29,bef,15,10.64299541354249,10,1,2.3224236311533524,0.7095330275694993,0.15482824207689017,23,optical,log_reg,2023-10-18,-111
2023-07-04,bef,15,11.091993996805698,11,1,5.4314512538001765,0.7394662664537132,0.3620967502533451,23,optical,log_reg,2023-10-18,-106
2023-07-09,bef,15,11.236995908207097,11,1,4.205157607897605,0.7491330605471398,0.280343840526507,23,optical,log_reg,2023-10-18,-101
2023-07-19,bef,15,12.507885469574475,14,1,4.9582367746819935,0.833859031304965,0.3305491183121329,23,optical,log_reg,2023-10-18,-91
2023-07-24,bef,15,13.120299477118449,14,1,9.228254846100791,0.8746866318078966,0.6152169897400527,23,optical,log_reg,2023-10-18,-86
2023-08-03,bef,15,13.34587852160879,15,1,7.005539456420871,0.8897252347739194,0.4670359637613914,23,optical,log_reg,2023-10-18,-76
2023-08-18,bef,15,12.446375407040774,14,1,8.44058677260054,0.8297583604693849,0.562705784840036,23,optical,log_reg,2023-10-18,-61
2023-08-23,bef,15,13.68555449595911,15,1,9.697161555923596,0.9123702997306073,0.6464774370615731,23,optical,log_reg,2023-10-18,-56
2023-08-28,bef,15,13.231241272075355,15,1,8.69453551596351,0.8820827514716904,0.579635701064234,23,optical,log_reg,2023-10-18,-51
2023-09-22,bef,15,13.087183796168205,14,1,9.807277106885781,0.8724789197445469,0.6538184737923854,23,optical,log_reg,2023-10-18,-26
2023-09-27,bef,15,13.797088201016708,15,1,11.951029571111489,0.9198058800677805,0.7967353047407659,23,optical,log_reg,2023-10-18,-21
2023-10-02,bef,15,14.453041270771692,15,1,12.80743656897927,0.9635360847181128,0.853829104598618,23,optical,log_reg,2023-10-18,-16
2023-10-07,bef,15,13.73703423135636,15,1,8.944064370346325,0.9158022820904239,0.5962709580230884,23,optical,log_reg,2023-10-18,-11
2023-10-12,evt,15,14.228774849580452,15,1,10.661695692992172,0.9485849899720301,0.7107797128661448,23,optical,log_reg,2023-10-18,-6
2023-11-11,aft,15,14.407653969051433,15,1,10.752403049848777,0.9605102646034288,0.7168268699899184,23,optical,log_reg,2023-10-18,24
