date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-01-15,bef,56,19.19782511592997,10,1,4.826959541588781,0.3428183056416066,0.08619570609979967,180,optical,log_reg,2023-06-16,-152
2023-03-01,bef,56,28.702214993901453,24,1,2.988718053992721,0.512539553462526,0.05336996524987002,180,optical,log_reg,2023-06-16,-107
2023-05-15,bef,56,36.23502350884718,31,1,19.146987240178653,0.6470539912294139,0.34191048643176164,180,optical,log_reg,2023-06-16,-32
2023-06-04,bef,56,51.747672961646664,53,1,45.29909515280664,0.9240655886008333,0.8089124134429758,180,optical,log_reg,2023-06-16,-12
2023-06-09,evt,56,55.79367192570623,56,1,54.03469477447992,0.996315570101897,0.9649052638299985,180,optical,log_reg,2023-06-16,-7
2023-06-19,evt,56,55.857227984633184,56,1,54.39480617257585,0.9974504997255925,0.971335824510283,180,optical,log_reg,2023-06-16,3
2023-06-24,aft,56,55.88279690674895,56,1,54.07841734106005,0.9979070876205169,0.9656860239475009,180,optical,log_reg,2023-06-16,8
2023-06-29,aft,56,55.91583809835819,56,1,54.88034283288026,0.9984971088992535,0.9800061220157189,180,optical,log_reg,2023-06-16,13
2023-07-04,aft,56,55.89185212545762,56,1,53.63974227926256,0.9980687879546003,0.9578525407011172,180,optical,log_reg,2023-06-16,18
2023-07-09,aft,56,55.872141225587534,56,1,54.45293535949473,0.9977168075997774,0.9723738457052631,180,optical,log_reg,2023-06-16,23
