date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-20,bef,31,29.636753507634822,31,2,7.622028514118439,0.9560243066978975,0.2458718875522077,50,optical,log_reg,2023-08-30,-132
2023-06-04,bef,31,28.879410256647425,31,2,11.118881541133705,0.9315938792466911,0.35867359810108723,50,optical,log_reg,2023-08-30,-87
2023-06-09,bef,31,27.537147744276517,30,2,7.242683741083504,0.8882950885250489,0.23363495938979045,50,optical,log_reg,2023-08-30,-82
2023-06-19,bef,31,28.10757143453695,31,2,9.380390823578857,0.9066958527269984,0.30259325237351153,50,optical,log_reg,2023-08-30,-72
2023-06-24,bef,31,28.44185169238978,31,2,9.610078817640423,0.9174790868512832,0.31000254250452974,50,optical,log_reg,2023-08-30,-67
2023-06-29,bef,31,27.74966544923518,29,2,8.263765131201856,0.8951504983624252,0.26657306874844694,50,optical,log_reg,2023-08-30,-62
2023-07-04,bef,31,28.954941296343062,31,2,13.659035724775299,0.9340303643981633,0.44061405563791284,50,optical,log_reg,2023-08-30,-57
2023-07-09,bef,31,28.311890458680264,29,2,11.878901621485923,0.913286788989686,0.3831903748866427,50,optical,log_reg,2023-08-30,-52
2023-07-24,bef,31,28.837447395803004,30,2,16.822874908599257,0.9302402385742904,0.5426733841483631,50,optical,log_reg,2023-08-30,-37
2023-07-29,bef,31,28.666473004058954,31,2,10.623319873485915,0.924724935614805,0.34268773785438433,50,optical,log_reg,2023-08-30,-32
2023-08-03,bef,31,29.385688862141464,31,2,17.81178059352286,0.9479254471658537,0.5745735675329955,50,optical,log_reg,2023-08-30,-27
2023-08-08,bef,31,28.423938677567477,31,2,16.329407434588685,0.916901247663467,0.5267550785351188,50,optical,log_reg,2023-08-30,-22
2023-08-23,evt,31,29.174771745180337,31,2,21.168416831015662,0.9411216691993657,0.6828521558392149,50,optical,log_reg,2023-08-30,-7
2023-08-28,evt,31,28.12784328272057,31,2,11.631182989061262,0.9073497833135667,0.37519945126004073,50,optical,log_reg,2023-08-30,-2
2023-09-22,aft,31,28.166408742748075,30,2,7.6463330452876725,0.9085938304112282,0.24665590468669912,50,optical,log_reg,2023-08-30,23
