date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,22,9.173348176656264,6,2,5.485128781204878,0.41697037166619383,0.24932403550931265,185,optical,log_reg,2023-06-26,-57
2023-05-15,bef,22,8.098808933185179,4,2,3.9846025084747847,0.3681276787811445,0.18111829583976294,185,optical,log_reg,2023-06-26,-42
2023-06-04,bef,22,6.464677162528122,3,2,3.070661947047973,0.29384896193309645,0.13957554304763511,185,optical,log_reg,2023-06-26,-22
2023-06-09,bef,22,5.2894848912922265,3,2,2.9768869843978987,0.24043113142237393,0.13531304474535902,185,optical,log_reg,2023-06-26,-17
2023-06-24,evt,22,20.99275525118958,21,2,19.503672236132488,0.9542161477813444,0.8865305561878404,185,optical,log_reg,2023-06-26,-2
2023-06-29,evt,22,21.00043837078467,21,2,19.93403440021288,0.9545653804902123,0.9060924727369492,185,optical,log_reg,2023-06-26,3
2023-07-04,aft,22,20.907099861876787,21,2,19.081549340474627,0.9503227209943994,0.8673431518397557,185,optical,log_reg,2023-06-26,8
2023-07-09,aft,22,20.77340853085032,21,2,19.116378535503436,0.9442458423113781,0.868926297068338,185,optical,log_reg,2023-06-26,13
2023-07-14,aft,22,20.782709362770944,21,2,16.33741667870482,0.9446686073986793,0.7426098490320373,185,optical,log_reg,2023-06-26,18
2023-07-19,aft,22,20.838505272014853,21,2,17.36381751635766,0.9472047850915842,0.7892644325617119,185,optical,log_reg,2023-06-26,23
