date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-01-30,bef,13,4.907387273224439,3,1,0.11357969053339868,0.3774913287095722,0.008736899271799898,73,optical,log_reg,2023-09-09,-222
2023-05-15,bef,13,1.8755688968509177,0,1,0.2357593242895035,0.14427453052699366,0.018135332637654114,73,optical,log_reg,2023-09-09,-117
2023-06-04,bef,13,3.82712636539339,2,1,0.3074534771659445,0.29439433579949154,0.023650267474303426,73,optical,log_reg,2023-09-09,-97
2023-06-09,bef,13,2.804416692792608,1,1,0.1838918916622611,0.21572436098404676,0.014145530127866238,73,optical,log_reg,2023-09-09,-92
2023-06-19,bef,13,2.2323631533060384,0,1,0.21616670299542554,0.17172024256200297,0.01662820792272504,73,optical,log_reg,2023-09-09,-82
2023-06-24,bef,13,3.01074068937869,0,1,0.26520352689860344,0.2315954376445146,0.020400271299892574,73,optical,log_reg,2023-09-09,-77
2023-06-29,bef,13,4.000762820619382,2,1,0.144350439199516,0.30775098620149094,0.01110387993842431,73,optical,log_reg,2023-09-09,-72
2023-07-04,bef,13,3.2909391003983908,0,1,0.1356983188203246,0.253149161569107,0.010438332216948046,73,optical,log_reg,2023-09-09,-67
2023-07-09,bef,13,4.468755745854835,3,1,0.09125473695822801,0.3437504419888334,0.0070195951506329245,73,optical,log_reg,2023-09-09,-62
2023-07-24,bef,13,4.057573193835676,2,1,0.4020115851175497,0.31212101491043664,0.030923968085965363,73,optical,log_reg,2023-09-09,-47
2023-07-29,bef,13,3.2864075876249776,0,1,0.8239252639639776,0.2528005836634598,0.0633788664587675,73,optical,log_reg,2023-09-09,-42
2023-08-03,bef,13,5.293539109334587,2,1,1.3802506859317158,0.4071953161026605,0.10617312968705507,73,optical,log_reg,2023-09-09,-37
2023-08-08,bef,13,6.5654518341282255,6,1,3.4384763521347246,0.505034756471402,0.26449818093344035,73,optical,log_reg,2023-09-09,-32
2023-08-23,bef,13,7.045730979527649,6,1,1.0184175026574938,0.5419793061175114,0.07833980789673028,73,optical,log_reg,2023-09-09,-17
2023-08-28,bef,13,6.237986177769087,5,1,4.35727036029266,0.47984509059762204,0.3351746430994354,73,optical,log_reg,2023-09-09,-12
2023-09-12,evt,13,11.395450337842647,12,1,4.958023141878165,0.8765731029109728,0.3813863955290896,73,optical,log_reg,2023-09-09,3
2023-09-22,aft,13,12.223755041787598,13,1,3.6910601905600937,0.9402888493682767,0.28392770696616104,73,optical,log_reg,2023-09-09,13
2023-10-02,aft,13,12.41962413335988,13,1,2.054320212898184,0.9553557025661447,0.15802463176139878,73,optical,log_reg,2023-09-09,23
