date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-06-09,bef,1213,776.0994948260668,801,14,191.4287030639511,0.6398182150256115,0.1578142646858624,385,optical,log_reg,2023-10-29,-142
2023-06-19,bef,1213,810.8630096124538,853,14,399.28647288438987,0.66847733686105,0.32917268992942283,385,optical,log_reg,2023-10-29,-132
2023-06-29,bef,1213,969.767468378515,1092,14,226.86037001771373,0.7994785394711583,0.1870242127103988,385,optical,log_reg,2023-10-29,-122
2023-07-04,bef,1213,923.2714197663545,1080,14,789.3585890614505,0.7611470896672337,0.65074904291958,385,optical,log_reg,2023-10-29,-117
2023-07-09,bef,1213,799.7962306292867,832,14,488.6417410576931,0.6593538587215884,0.40283737927262414,385,optical,log_reg,2023-10-29,-112
2023-07-19,bef,1213,911.3926249834374,1021,14,401.2423254712336,0.7513541838280605,0.33078509931676303,385,optical,log_reg,2023-10-29,-102
2023-07-24,bef,1213,888.1934871352944,1019,14,674.3613600113204,0.7322287610348676,0.5559450618395056,385,optical,log_reg,2023-10-29,-97
2023-07-29,bef,1213,977.9745609693643,1099,14,426.7381711678041,0.8062444855477034,0.35180393336175114,385,optical,log_reg,2023-10-29,-92
2023-08-08,bef,1213,1040.9810119055921,1154,14,276.9966314634702,0.8581871491389877,0.22835666237713947,385,optical,log_reg,2023-10-29,-82
2023-08-23,bef,1213,1025.1521544156012,1158,14,153.32182621612966,0.8451378024860686,0.12639886744940615,385,optical,log_reg,2023-10-29,-67
2023-08-28,bef,1213,1045.2049320895917,1154,14,215.94405636243218,0.8616693586888637,0.178024778534569,385,optical,log_reg,2023-10-29,-62
2023-09-22,bef,1213,1076.323751930907,1189,14,188.93398401678968,0.8873237855984395,0.15575761254475654,385,optical,log_reg,2023-10-29,-37
2023-09-27,bef,1213,1049.9603808798497,1145,14,152.56523524932572,0.8655897616486807,0.12577513210991403,385,optical,log_reg,2023-10-29,-32
2023-10-07,bef,1213,1094.7385099766552,1193,14,1030.4399717395331,0.9025049546386276,0.8494970912939267,385,optical,log_reg,2023-10-29,-22
2023-10-12,bef,1213,842.5740022169322,922,14,424.2980109844225,0.6946199523635055,0.349792259673885,385,optical,log_reg,2023-10-29,-17
2023-11-11,aft,1213,1083.6180330541572,1192,14,972.1246400681634,0.893337207794029,0.8014217972532263,385,optical,log_reg,2023-10-29,13
