date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-24,bef,9,2.8574273617543,2,1,0.3071279295933185,0.3174919290838111,0.034125325510368724,377,optical,log_reg,2023-08-12,-169
2023-03-01,bef,9,4.026159059376948,4,1,0.10754715362591208,0.44735100659743865,0.011949683736212453,377,optical,log_reg,2023-08-12,-164
2023-04-05,bef,9,1.9397652231290792,0,1,0.2940473356952991,0.21552946923656435,0.03267192618836657,377,optical,log_reg,2023-08-12,-129
2023-04-30,bef,9,3.1331246181711023,1,1,1.30618466435416,0.3481249575745669,0.14513162937268442,377,optical,log_reg,2023-08-12,-104
2023-05-15,bef,9,2.787251522159279,2,1,0.2714686125951477,0.30969461357325323,0.030163179177238635,377,optical,log_reg,2023-08-12,-89
2023-06-04,bef,9,3.0245990156653777,2,1,0.38909026058727436,0.3360665572961531,0.04323225117636382,377,optical,log_reg,2023-08-12,-69
2023-06-09,bef,9,4.646775981429568,4,1,0.47453068409467236,0.5163084423810631,0.05272563156607471,377,optical,log_reg,2023-08-12,-64
2023-06-24,bef,9,4.11155888984277,0,1,0.9689226303812335,0.4568398766491966,0.10765807004235928,377,optical,log_reg,2023-08-12,-49
2023-06-29,bef,9,4.834945859208628,3,1,1.2027410078074763,0.5372162065787365,0.13363788975638624,377,optical,log_reg,2023-08-12,-44
2023-07-04,bef,9,2.5527023031500664,0,1,0.7187459231511966,0.28363358923889626,0.07986065812791072,377,optical,log_reg,2023-08-12,-39
2023-07-09,bef,9,2.401230428201603,0,1,0.6254901340137354,0.26680338091128925,0.06949890377930394,377,optical,log_reg,2023-08-12,-34
2023-07-14,bef,9,3.0425027692949254,0,1,0.4252322995862066,0.3380558632549917,0.04724803328735629,377,optical,log_reg,2023-08-12,-29
2023-07-19,bef,9,2.915902263458454,0,1,0.5918636503000096,0.3239891403842727,0.06576262781111218,377,optical,log_reg,2023-08-12,-24
2023-07-24,bef,9,4.207183925617603,1,1,0.5699215838996898,0.46746488062417807,0.06332462043329887,377,optical,log_reg,2023-08-12,-19
2023-07-29,bef,9,4.08924668526725,2,1,0.8899532566468709,0.45436074280747224,0.09888369518298565,377,optical,log_reg,2023-08-12,-14
2023-08-08,evt,9,8.88811242025988,9,1,8.493242953531682,0.9875680466955422,0.9436936615035203,377,optical,log_reg,2023-08-12,-4
2023-08-23,aft,9,8.832288298284206,9,1,7.142470475490903,0.9813653664760229,0.7936078306101003,377,optical,log_reg,2023-08-12,11
2023-08-28,aft,9,8.81694257029522,9,1,7.207560234049826,0.9796602855883578,0.8008400260055362,377,optical,log_reg,2023-08-12,16
2023-09-02,aft,9,8.633750667282884,9,1,5.500115541324384,0.9593056296980982,0.6111239490360426,377,optical,log_reg,2023-08-12,21
