date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,20230214T142711_20230214T143425_T20LNR,12,5.084090646812346,1,2,0.04637258232299836,0.4236742205676955,0.003864381860249863,212,optical,log_reg,2023-09-09,-207
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,12,4.093563228211446,1,2,0.3598254274493761,0.3411302690176205,0.02998545228744801,212,optical,log_reg,2023-09-09,-117
2023-05-25,bef,20230525T142721_20230525T142853_T20LNR,12,10.494998795263623,12,2,6.298344566500592,0.8745832329386353,0.5248620472083827,212,optical,log_reg,2023-09-09,-107
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,12,11.516645360137176,12,2,8.987557728729309,0.959720446678098,0.7489631440607757,212,optical,log_reg,2023-09-09,-92
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,12,11.759525650623447,12,2,7.088256638658288,0.9799604708852873,0.5906880532215241,212,optical,log_reg,2023-09-09,-82
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,12,11.824305655468876,12,2,5.9821422621777165,0.9853588046224063,0.4985118551814764,212,optical,log_reg,2023-09-09,-77
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,12,11.79975418761666,12,2,7.977855586745237,0.983312848968055,0.6648212988954364,212,optical,log_reg,2023-09-09,-72
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,12,11.85822546113002,12,2,4.327022536328216,0.9881854550941683,0.36058521136068467,212,optical,log_reg,2023-09-09,-67
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,12,11.617179819399611,12,2,5.037183837798165,0.968098318283301,0.4197653198165137,212,optical,log_reg,2023-09-09,-62
2023-07-19,bef,20230719T142719_20230719T142939_T20LNR,12,11.57181798426387,12,2,4.7680581635239285,0.9643181653553224,0.3973381802936607,212,optical,log_reg,2023-09-09,-52
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,12,11.704622618212799,12,2,3.828728788793285,0.9753852181843999,0.3190607323994404,212,optical,log_reg,2023-09-09,-47
2023-07-29,bef,20230729T142719_20230729T142718_T20LNR,12,11.516355832912975,12,2,8.954682083378463,0.9596963194094146,0.7462235069482053,212,optical,log_reg,2023-09-09,-42
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,12,11.438291149899364,12,2,2.9523687280066695,0.9531909291582803,0.24603072733388912,212,optical,log_reg,2023-09-09,-37
2023-08-08,bef,20230808T142719_20230808T143119_T20LNR,12,10.964507686535477,12,2,7.382853362275745,0.9137089738779564,0.6152377801896455,212,optical,log_reg,2023-09-09,-32
2023-08-23,bef,20230823T142721_20230823T143116_T20LNR,12,10.912607650830418,12,2,3.359464196860283,0.9093839709025349,0.27995534973835695,212,optical,log_reg,2023-09-09,-17
2023-08-28,bef,20230828T142719_20230828T142716_T20LNR,12,11.235720414357942,12,2,4.850049796330015,0.9363100345298285,0.4041708163608346,212,optical,log_reg,2023-09-09,-12
2023-09-22,aft,20230922T142711_20230922T142743_T20LNR,12,11.48556295370132,12,2,4.001231831862994,0.9571302461417767,0.3334359859885829,212,optical,log_reg,2023-09-09,13
2023-09-27,aft,20230927T142719_20230927T142849_T20LNR,12,11.408787688046495,12,2,4.187769961947522,0.9507323073372079,0.3489808301622935,212,optical,log_reg,2023-09-09,18
