date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,20230430T142719_20230430T142714_T20LMR,16,15.545473909366422,16,2,11.036136248620524,0.9715921193354013,0.6897585155387828,57,optical,log_reg,2023-08-30,-122
2023-05-15,bef,20230515T142711_20230515T142713_T20LMR,16,14.916186620557633,14,2,4.581105970575187,0.9322616637848521,0.2863191231609492,57,optical,log_reg,2023-08-30,-107
2023-05-20,bef,20230520T142719_20230520T142902_T20LMR,16,14.88303341284933,14,2,2.5523674337219244,0.9301895883030831,0.15952296460762028,57,optical,log_reg,2023-08-30,-102
2023-05-25,bef,20230525T142721_20230525T142853_T20LMR,16,14.833342489985895,15,2,4.827766294514387,0.9270839056241185,0.30173539340714917,57,optical,log_reg,2023-08-30,-97
2023-06-04,bef,20230604T142721_20230604T142716_T20LMR,16,14.915725292169494,15,2,4.214109693370358,0.9322328307605934,0.2633818558356474,57,optical,log_reg,2023-08-30,-87
2023-06-09,bef,20230609T142719_20230609T142938_T20LMR,16,15.017586648883475,15,2,2.6996069400661105,0.9385991655552172,0.1687254337541319,57,optical,log_reg,2023-08-30,-82
2023-06-24,bef,20230624T142721_20230624T142715_T20LMR,16,14.61360092761926,15,2,3.1190882489634952,0.9133500579762037,0.19494301556021845,57,optical,log_reg,2023-08-30,-67
2023-06-29,bef,20230629T142719_20230629T143340_T20LMR,16,14.269864749326576,15,2,3.225745911103127,0.891866546832911,0.20160911944394544,57,optical,log_reg,2023-08-30,-62
2023-07-04,bef,20230704T142721_20230704T142729_T20LMR,16,13.937187385258799,15,2,3.883879823432394,0.8710742115786749,0.24274248896452463,57,optical,log_reg,2023-08-30,-57
2023-07-09,bef,20230709T142719_20230709T142938_T20LMR,16,13.66016083190331,15,2,3.8257360578259814,0.8537600519939569,0.23910850361412384,57,optical,log_reg,2023-08-30,-52
2023-07-14,bef,20230714T142721_20230714T142941_T20LMR,16,13.864283031148217,14,2,4.337627049652463,0.8665176894467636,0.27110169060327893,57,optical,log_reg,2023-08-30,-47
2023-07-19,bef,20230719T142719_20230719T142939_T20LMR,16,13.789572940696008,15,2,5.962020894767073,0.8618483087935005,0.37262630592294205,57,optical,log_reg,2023-08-30,-42
2023-07-24,bef,20230724T142721_20230724T142717_T20LMR,16,13.788112372184026,15,2,5.937387276175772,0.8617570232615016,0.37108670476098576,57,optical,log_reg,2023-08-30,-37
2023-07-29,bef,20230729T142719_20230729T142718_T20LMR,16,14.224788756973782,16,2,8.65179821247207,0.8890492973108614,0.5407373882795043,57,optical,log_reg,2023-08-30,-32
2023-08-18,bef,20230818T142719_20230818T143227_T20LMR,16,14.614968692527501,16,2,11.51647148231875,0.9134355432829688,0.7197794676449218,57,optical,log_reg,2023-08-30,-12
2023-08-23,evt,20230823T142721_20230823T143116_T20LMR,16,14.654365127263741,16,2,10.73464795857451,0.9158978204539838,0.6709154974109068,57,optical,log_reg,2023-08-30,-7
2023-08-28,evt,20230828T142719_20230828T142716_T20LMR,16,14.294370097504096,15,2,10.734285755389772,0.893398131094006,0.6708928597118607,57,optical,log_reg,2023-08-30,-2
2023-09-02,evt,20230902T142721_20230902T143115_T20LMR,16,14.1159856409379,15,2,7.748647650200477,0.8822491025586188,0.4842904781375298,57,optical,log_reg,2023-08-30,3
2023-09-22,aft,20230922T142711_20230922T142743_T20LMR,16,15.000966767017516,16,2,6.139110586601647,0.9375604229385948,0.38369441166260293,57,optical,log_reg,2023-08-30,23
