date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-06-04,bef,20230604T142721_20230604T142716_T20LMR,2197,1240.164718025967,985,20,488.15813775054306,0.56448098226034,0.22219305314089352,382,optical,log_reg,2023-08-10,-67
2023-06-09,bef,20230609T142719_20230609T142938_T20LMR,2197,1086.489813535318,620,20,347.19978830315364,0.4945333698385608,0.15803358593680183,382,optical,log_reg,2023-08-10,-62
2023-06-29,bef,20230629T142719_20230629T143340_T20LMR,2197,1530.1835816221947,1593,20,652.7007011415982,0.6964877476659966,0.2970872558678189,382,optical,log_reg,2023-08-10,-42
2023-07-04,bef,20230704T142721_20230704T142729_T20LMR,2197,1471.666787947489,1708,20,142.70520788400094,0.6698528848190665,0.06495457800819342,382,optical,log_reg,2023-08-10,-37
2023-07-09,bef,20230709T142719_20230709T142938_T20LMR,2197,1326.9490423056943,1437,20,103.94069659034852,0.6039822677768295,0.04731028520270757,382,optical,log_reg,2023-08-10,-32
2023-07-19,bef,20230719T142719_20230719T142939_T20LMR,2197,1472.2759179768727,1641,20,263.73125474968276,0.670130140180643,0.12004153607177186,382,optical,log_reg,2023-08-10,-22
2023-07-24,bef,20230724T142721_20230724T142717_T20LMR,2197,1723.6144408711098,1963,20,644.2167145172401,0.784530924383755,0.2932256324611926,382,optical,log_reg,2023-08-10,-17
2023-07-29,bef,20230729T142719_20230729T142718_T20LMR,2197,1626.8780747727742,1807,20,419.12249562582645,0.7404998064509669,0.1907703666935942,382,optical,log_reg,2023-08-10,-12
2023-08-08,evt,20230808T142719_20230808T143119_T20LMR,2197,2096.875773846138,2197,20,1964.4775071694903,0.9544268428976505,0.8941636354890716,382,optical,log_reg,2023-08-10,-2
2023-08-23,aft,20230823T142721_20230823T143116_T20LMR,2197,2098.251045845806,2188,20,2025.8076906045105,0.9550528201391925,0.9220790580812519,382,optical,log_reg,2023-08-10,13
2023-08-28,aft,20230828T142719_20230828T142716_T20LMR,2197,2023.1112967535366,2190,20,1864.5698542169894,0.920851750911942,0.8486890551738686,382,optical,log_reg,2023-08-10,18
2023-09-02,aft,20230902T142721_20230902T143115_T20LMR,2197,2073.743705576462,2190,20,1983.228572385348,0.9438979087739928,0.9026984853824979,382,optical,log_reg,2023-08-10,23
