date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,20230214T142711_20230214T143425_T20LMR,18,6.709919175372686,3,1,0.05321904891954743,0.3727732875207048,0.002956613828863746,204,joint,log_reg,2023-07-25,-161
2023-04-30,bef,20230430T142719_20230430T142714_T20LMR,18,7.0136376276446635,3,1,4.923065649550553,0.38964653486914796,0.27350364719725295,204,joint,log_reg,2023-07-25,-86
2023-05-15,bef,20230515T142711_20230515T142713_T20LMR,18,4.389294684706263,2,1,0.5309124481955618,0.2438497047059035,0.029495136010864547,204,joint,log_reg,2023-07-25,-71
2023-05-25,bef,20230525T142721_20230525T142853_T20LMR,18,2.528516377840602,0,1,0.16389322008524962,0.14047313210225568,0.009105178893624978,204,joint,log_reg,2023-07-25,-61
2023-06-04,bef,20230604T142721_20230604T142716_T20LMR,18,4.532125280551328,1,1,0.6356254949036363,0.2517847378084071,0.03531252749464646,204,joint,log_reg,2023-07-25,-51
2023-06-14,bef,20230609T142719_20230609T142938_T20LMR,18,7.5337534432996724,5,1,1.1482227199223982,0.4185418579610929,0.0637901511067999,204,joint,log_reg,2023-07-25,-41
2023-06-26,bef,20230624T142721_20230624T142715_T20LMR,18,8.71450999049433,2,1,0.5251241913457102,0.48413944391635166,0.029173566185872787,204,joint,log_reg,2023-07-25,-29
2023-07-09,bef,20230709T142719_20230709T142938_T20LMR,18,11.222675766859407,10,1,1.7188452191536188,0.6234819870477448,0.09549140106408993,204,joint,log_reg,2023-07-25,-16
2023-07-20,evt,20230719T142719_20230719T142939_T20LMR,18,15.256072984867288,14,1,9.950612141546921,0.8475596102704048,0.5528117856414956,204,joint,log_reg,2023-07-25,-5
2023-08-13,aft,20230808T142719_20230808T143119_T20LMR,18,16.789397044502508,17,1,12.65809077366509,0.9327442802501393,0.7032272652036161,204,joint,log_reg,2023-07-25,19
