date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-20,bef,20230420T142719_20230420T142714_T20LNR,49,11.170274778517896,3,3,1.2158620293776508,0.22796479139832443,0.024813510803625524,6,joint,log_reg,2023-09-29,-162
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,49,8.778125765898077,2,3,1.9455392974719095,0.1791454237938383,0.0397048836218757,6,joint,log_reg,2023-09-29,-137
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,49,11.14312152455122,4,3,0.8320624603980292,0.22741064335818814,0.01698086653873529,6,joint,log_reg,2023-09-29,-117
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,49,9.827127922767499,5,3,1.1468916006921241,0.20055363107688773,0.023405951034533145,6,joint,log_reg,2023-09-29,-107
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,49,11.728760357023006,5,3,0.8832899055646735,0.23936245626577562,0.018026324603360684,6,joint,log_reg,2023-09-29,-95
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,49,9.966238321408884,3,3,1.3955528444173153,0.20339261880426293,0.028480670294230924,6,joint,log_reg,2023-09-29,-82
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,49,12.42914316832165,4,3,0.8954477913952147,0.25365598302697245,0.01827444472235132,6,joint,log_reg,2023-09-29,-67
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,49,14.558343635137426,4,3,2.6802763516710724,0.2971090537783148,0.05469951738104229,6,joint,log_reg,2023-09-29,-57
2023-08-13,bef,20230808T142719_20230808T143119_T20LNR,49,12.97410745534177,2,3,3.0716608364742295,0.2647777031702402,0.06268695584641285,6,joint,log_reg,2023-09-29,-47
2023-08-25,bef,20230823T142721_20230823T143116_T20LNR,49,19.27519535435523,5,3,1.8170130436541667,0.3933713337623516,0.03708189885008503,6,joint,log_reg,2023-09-29,-35
2023-09-12,bef,20230912T142721_20230912T143158_T20LNR,49,27.468899481076456,16,3,2.2215093549506313,0.5605897853280909,0.04533692561123737,6,joint,log_reg,2023-09-29,-17
2023-10-02,evt,20231002T142711_20231002T143108_T20LNR,49,37.134659019968474,34,3,13.038667002599148,0.7578501840809893,0.266095244951003,6,joint,log_reg,2023-09-29,3
