date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,20230214T142711_20230214T143425_T20LMR,13,5.953781330727118,5,2,0.2173914413430937,0.4579831792867014,0.01672241856485336,380,joint,log_reg,2023-09-24,-222
2023-04-30,bef,20230430T142719_20230430T142714_T20LMR,13,5.162471160478951,4,2,0.9188795419018865,0.39711316619068854,0.0706830416847605,380,joint,log_reg,2023-09-24,-147
2023-05-15,bef,20230515T142711_20230515T142713_T20LMR,13,4.535972033062913,5,2,1.6814336870393973,0.3489209256202241,0.1293410528491844,380,joint,log_reg,2023-09-24,-132
2023-05-21,bef,20230520T142719_20230520T142902_T20LMR,13,6.1534547180407095,6,2,0.6974942306306,0.4733426706185161,0.0536534023562,380,joint,log_reg,2023-09-24,-126
2023-06-04,bef,20230604T142721_20230604T142716_T20LMR,13,4.079020306586443,3,2,0.6966124020277813,0.3137707928143418,0.05358556938675241,380,joint,log_reg,2023-09-24,-112
2023-06-14,bef,20230609T142719_20230609T142938_T20LMR,13,4.918199708641155,5,2,0.691521230463078,0.37832305451085807,0.05319394080485215,380,joint,log_reg,2023-09-24,-102
2023-06-26,bef,20230624T142721_20230624T142715_T20LMR,13,5.458135170991931,6,2,1.6873809521480054,0.41985655161476393,0.12979853478061582,380,joint,log_reg,2023-09-24,-90
2023-07-09,bef,20230709T142719_20230709T142938_T20LMR,13,6.908856420812796,7,2,4.8767366985683935,0.5314504939086766,0.37513359219756875,380,joint,log_reg,2023-09-24,-77
2023-07-20,bef,20230719T142719_20230719T142939_T20LMR,13,7.435127763025411,6,2,5.191239661713915,0.5719329048481085,0.39932612782414734,380,joint,log_reg,2023-09-24,-66
2023-08-01,bef,20230729T142719_20230729T142718_T20LMR,13,5.911437918188415,5,2,4.731518532050479,0.45472599370680117,0.36396296400388295,380,joint,log_reg,2023-09-24,-54
2023-08-13,bef,20230808T142719_20230808T143119_T20LMR,13,5.895864343647451,4,2,4.694721351046929,0.45352802643441936,0.3611324116189945,380,joint,log_reg,2023-09-24,-42
2023-08-25,bef,20230823T142721_20230823T143116_T20LMR,13,1.6822446348696587,1,2,1.1728458010295586,0.1294034334515122,0.09021890777150451,380,joint,log_reg,2023-09-24,-30
2023-10-12,aft,20231012T142711_20231012T143437_T20LMR,13,12.857144600609004,13,2,1.7818220052701825,0.9890111231237696,0.13706323117462943,380,joint,log_reg,2023-09-24,18
