date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,13,8.274999999999999,1,2,1.1520000000000001,0.6365384615384614,0.08861538461538462,380,joint,rf,2023-09-24,-222
2023-04-30,bef,13,7.945,2,2,2.1470000000000002,0.6111538461538462,0.16515384615384618,380,joint,rf,2023-09-24,-147
2023-05-15,bef,13,7.515000000000001,2,2,2.2270000000000003,0.5780769230769232,0.17130769230769233,380,joint,rf,2023-09-24,-132
2023-05-21,bef,13,7.686000000000002,1,2,1.9380000000000002,0.5912307692307693,0.14907692307692308,380,joint,rf,2023-09-24,-126
2023-06-04,bef,13,7.184000000000001,1,2,1.8720000000000003,0.5526153846153847,0.14400000000000002,380,joint,rf,2023-09-24,-112
2023-06-14,bef,13,7.88,2,2,2.1390000000000002,0.6061538461538462,0.16453846153846155,380,joint,rf,2023-09-24,-102
2023-06-26,bef,13,7.871,2,2,2.0949999999999998,0.6054615384615385,0.16115384615384615,380,joint,rf,2023-09-24,-90
2023-07-09,bef,13,7.219000000000001,3,2,2.727,0.5553076923076924,0.20976923076923076,380,joint,rf,2023-09-24,-77
2023-07-20,bef,13,7.5440000000000005,4,2,3.133,0.5803076923076923,0.241,380,joint,rf,2023-09-24,-66
2023-08-01,bef,13,7.186,3,2,2.7620000000000005,0.5527692307692308,0.2124615384615385,380,joint,rf,2023-09-24,-54
2023-08-13,bef,13,7.937999999999999,3,2,3.324,0.6106153846153846,0.25569230769230766,380,joint,rf,2023-09-24,-42
2023-08-25,bef,13,7.13,3,2,2.758,0.5484615384615384,0.21215384615384617,380,joint,rf,2023-09-24,-30
2023-10-12,aft,13,12.287999999999998,13,2,6.6610000000000005,0.9452307692307691,0.5123846153846154,380,joint,rf,2023-09-24,18
