date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,10,6.657,1,2,0.66,0.6657,0.066,378,joint,rf,2023-08-12,-179
2023-03-01,bef,10,6.635,1,2,0.5720000000000001,0.6635,0.05720000000000001,378,joint,rf,2023-08-12,-164
2023-04-30,bef,10,5.666,0,2,2.17,0.5666,0.217,378,joint,rf,2023-08-12,-104
2023-05-15,bef,10,4.629,0,2,0.9040000000000001,0.4629,0.09040000000000001,378,joint,rf,2023-08-12,-89
2023-05-21,bef,10,4.47,0,2,0.857,0.44699999999999995,0.0857,378,joint,rf,2023-08-12,-83
2023-06-04,bef,10,4.473,0,2,0.768,0.4473,0.07680000000000001,378,joint,rf,2023-08-12,-69
2023-06-14,bef,10,5.218999999999999,0,2,0.8460000000000001,0.5218999999999999,0.08460000000000001,378,joint,rf,2023-08-12,-59
2023-06-26,bef,10,5.475999999999999,0,2,0.46399999999999997,0.5475999999999999,0.0464,378,joint,rf,2023-08-12,-47
2023-07-09,bef,10,4.551,0,2,0.44100000000000006,0.4551,0.04410000000000001,378,joint,rf,2023-08-12,-34
2023-07-20,bef,10,5.0600000000000005,0,2,0.362,0.506,0.036199999999999996,378,joint,rf,2023-08-12,-23
2023-08-01,bef,10,7.231999999999999,5,2,1.5619999999999998,0.7232,0.15619999999999998,378,joint,rf,2023-08-12,-11
2023-08-13,evt,10,8.843,8,2,5.679,0.8843,0.5679000000000001,378,joint,rf,2023-08-12,1
2023-08-25,aft,10,9.1,10,2,6.595000000000001,0.9099999999999999,0.6595000000000001,378,joint,rf,2023-08-12,13
2023-09-06,aft,10,8.594999999999999,10,2,4.384,0.8594999999999999,0.4384,378,joint,rf,2023-08-12,25
