date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,10,7.426,4,1,1.1019999999999999,0.7426,0.11019999999999999,15,joint,rf,2023-10-09,-222
2023-04-30,bef,10,7.206,1,1,0.45999999999999996,0.7206,0.046,15,joint,rf,2023-10-09,-162
2023-05-15,bef,10,7.111,2,1,0.45099999999999996,0.7111,0.045099999999999994,15,joint,rf,2023-10-09,-147
2023-06-04,bef,10,7.073,4,1,0.405,0.7073,0.0405,15,joint,rf,2023-10-09,-127
2023-06-09,bef,10,7.253,3,1,0.5970000000000001,0.7253000000000001,0.05970000000000001,15,joint,rf,2023-10-09,-122
2023-06-24,bef,10,7.257,3,1,0.47000000000000003,0.7257,0.047,15,joint,rf,2023-10-09,-107
2023-07-09,bef,10,7.232000000000001,3,1,0.628,0.7232000000000001,0.0628,15,joint,rf,2023-10-09,-92
2023-07-19,bef,10,7.473,6,1,0.9540000000000002,0.7473,0.09540000000000001,15,joint,rf,2023-10-09,-82
2023-08-03,bef,10,7.729000000000001,6,1,1.474,0.7729000000000001,0.1474,15,joint,rf,2023-10-09,-67
2023-08-23,bef,10,7.734000000000001,6,1,1.6230000000000002,0.7734000000000001,0.16230000000000003,15,joint,rf,2023-10-09,-47
2023-10-12,evt,10,9.61,10,1,7.732,0.961,0.7732,15,joint,rf,2023-10-09,3
