date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,10,6.634,3,1,1.8490000000000002,0.6634,0.1849,330,joint,rf,2023-09-09,-192
2023-04-30,bef,10,6.343,3,1,2.346,0.6343,0.2346,330,joint,rf,2023-09-09,-132
2023-05-15,bef,10,6.414,3,1,2.236,0.6414,0.22360000000000002,330,joint,rf,2023-09-09,-117
2023-06-04,bef,10,5.993,2,1,1.723,0.5993,0.1723,330,joint,rf,2023-09-09,-97
2023-06-14,bef,10,6.29,3,1,1.845,0.629,0.1845,330,joint,rf,2023-09-09,-87
2023-06-26,bef,10,8.913,10,1,4.646,0.8913,0.4646,330,joint,rf,2023-09-09,-75
2023-07-09,bef,10,9.189,10,1,5.307,0.9189,0.5307000000000001,330,joint,rf,2023-09-09,-62
2023-07-20,bef,10,9.135,10,1,5.209,0.9135,0.5208999999999999,330,joint,rf,2023-09-09,-51
2023-08-03,bef,10,9.253,10,1,4.837,0.9253,0.48369999999999996,330,joint,rf,2023-09-09,-37
2023-08-25,bef,10,8.993,9,1,4.3549999999999995,0.8993,0.43549999999999994,330,joint,rf,2023-09-09,-15
2023-09-30,aft,10,9.703,10,1,6.954,0.9702999999999999,0.6954,330,joint,rf,2023-09-09,21
