date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,21,9.947,0,1,1.176,0.4736666666666666,0.055999999999999994,358,joint,rf,2023-08-10,-162
2023-04-30,bef,21,8.819999999999999,0,1,1.802,0.41999999999999993,0.08580952380952381,358,joint,rf,2023-08-10,-102
2023-05-25,bef,21,10.2,0,1,2.395,0.48571428571428565,0.11404761904761905,358,joint,rf,2023-08-10,-77
2023-06-04,bef,21,10.304000000000002,0,1,2.2270000000000003,0.49066666666666675,0.10604761904761906,358,joint,rf,2023-08-10,-67
2023-06-14,bef,21,7.703000000000001,0,1,1.302,0.36680952380952386,0.062,358,joint,rf,2023-08-10,-57
2023-06-26,bef,21,10.213000000000001,0,1,1.1670000000000003,0.4863333333333334,0.055571428571428584,358,joint,rf,2023-08-10,-45
2023-07-09,bef,21,9.863999999999999,0,1,0.76,0.46971428571428564,0.03619047619047619,358,joint,rf,2023-08-10,-32
2023-07-20,bef,21,9.570999999999998,0,1,0.5310000000000001,0.45576190476190465,0.025285714285714293,358,joint,rf,2023-08-10,-21
2023-08-01,bef,21,14.188,10,1,3.332,0.6756190476190477,0.15866666666666665,358,joint,rf,2023-08-10,-9
2023-08-13,evt,21,19.905,20,1,16.054,0.947857142857143,0.7644761904761904,358,joint,rf,2023-08-10,3
2023-08-25,aft,21,20.367999999999995,21,1,16.429,0.9699047619047617,0.7823333333333332,358,joint,rf,2023-08-10,15
