date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,31,22.322000000000003,15,3,10.159,0.7200645161290323,0.32770967741935486,339,joint,rf,2023-08-24,-176
2023-06-04,bef,31,18.552,9,3,6.182000000000001,0.5984516129032258,0.1994193548387097,339,joint,rf,2023-08-24,-81
2023-06-14,bef,31,18.729000000000003,9,3,5.290999999999999,0.6041612903225807,0.17067741935483866,339,joint,rf,2023-08-24,-71
2023-06-29,bef,31,18.544000000000004,5,3,5.321,0.5981935483870969,0.17164516129032256,339,joint,rf,2023-08-24,-56
2023-07-09,bef,31,17.866,9,3,5.225,0.5763225806451613,0.1685483870967742,339,joint,rf,2023-08-24,-46
2023-07-20,bef,31,17.285,9,3,5.406000000000001,0.5575806451612904,0.17438709677419356,339,joint,rf,2023-08-24,-35
2023-08-01,bef,31,17.851,11,3,5.787000000000001,0.5758387096774193,0.18667741935483873,339,joint,rf,2023-08-24,-23
2023-08-13,bef,31,21.552,18,3,9.791999999999998,0.6952258064516129,0.3158709677419354,339,joint,rf,2023-08-24,-11
2023-08-25,evt,31,29.111000000000004,31,3,19.001,0.9390645161290324,0.6129354838709677,339,joint,rf,2023-08-24,1
2023-09-06,aft,31,28.991999999999994,31,3,16.424999999999997,0.9352258064516127,0.5298387096774193,339,joint,rf,2023-08-24,13
