date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,11,7.5,6,1,3.887,0.6818181818181818,0.3533636363636364,344,joint,rf,2023-09-09,-132
2023-05-15,bef,11,7.45,6,1,4.233,0.6772727272727272,0.3848181818181818,344,joint,rf,2023-09-09,-117
2023-05-25,bef,11,7.132000000000001,2,1,1.756,0.6483636363636364,0.15963636363636363,344,joint,rf,2023-09-09,-107
2023-06-04,bef,11,6.62,1,1,3.1969999999999996,0.6018181818181818,0.2906363636363636,344,joint,rf,2023-09-09,-97
2023-06-09,bef,11,7.855,7,1,4.136,0.7140909090909091,0.376,344,joint,rf,2023-09-09,-92
2023-06-24,bef,11,6.526999999999999,4,1,3.076,0.5933636363636363,0.2796363636363636,344,joint,rf,2023-09-09,-77
2023-07-09,bef,11,5.840000000000001,2,1,2.093,0.530909090909091,0.19027272727272726,344,joint,rf,2023-09-09,-62
2023-07-19,bef,11,6.141,1,1,2.04,0.5582727272727273,0.18545454545454546,344,joint,rf,2023-09-09,-52
2023-08-03,bef,11,8.937999999999999,8,1,4.939,0.8125454545454545,0.449,344,joint,rf,2023-09-09,-37
2023-08-08,bef,11,8.347999999999999,8,1,5.175,0.7589090909090909,0.47045454545454546,344,joint,rf,2023-09-09,-32
2023-08-23,bef,11,10.072000000000001,11,1,6.104000000000001,0.9156363636363637,0.554909090909091,344,joint,rf,2023-09-09,-17
2023-10-02,aft,11,10.341000000000001,11,1,7.092999999999999,0.9400909090909092,0.6448181818181817,344,joint,rf,2023-09-09,23
