date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,12,10.608999999999998,12,1,2.368,0.8840833333333332,0.19733333333333333,334,joint,rf,2023-10-18,-231
2023-04-30,bef,12,9.723,12,1,1.4960000000000002,0.81025,0.12466666666666669,334,joint,rf,2023-10-18,-171
2023-05-15,bef,12,9.32,11,1,1.301,0.7766666666666667,0.10841666666666666,334,joint,rf,2023-10-18,-156
2023-06-04,bef,12,8.803999999999998,3,1,1.054,0.7336666666666666,0.08783333333333333,334,joint,rf,2023-10-18,-136
2023-06-14,bef,12,9.104000000000001,7,1,1.235,0.7586666666666667,0.10291666666666667,334,joint,rf,2023-10-18,-126
2023-06-26,bef,12,9.324,8,1,1.2389999999999999,0.777,0.10325,334,joint,rf,2023-10-18,-114
2023-07-09,bef,12,9.743,10,1,1.2920000000000003,0.8119166666666667,0.10766666666666669,334,joint,rf,2023-10-18,-101
2023-07-20,bef,12,9.933000000000002,10,1,1.6289999999999998,0.8277500000000001,0.13574999999999998,334,joint,rf,2023-10-18,-90
2023-08-13,bef,12,10.858,12,1,1.9589999999999996,0.9048333333333334,0.16324999999999998,334,joint,rf,2023-10-18,-66
2023-08-28,bef,12,11.297999999999998,12,1,3.962,0.9414999999999999,0.33016666666666666,334,joint,rf,2023-10-18,-51
2023-10-12,evt,12,11.679,12,1,9.04,0.9732500000000001,0.7533333333333333,334,joint,rf,2023-10-18,-6
2023-11-11,aft,12,11.487000000000002,12,1,8.767000000000001,0.9572500000000002,0.7305833333333335,334,joint,rf,2023-10-18,24
