date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,16,13.26275,11,1,5.925750000000001,0.828921875,0.37035937500000005,328,optical,rf,2023-08-30,-122
2023-05-10,bef,20230510T142719_20230510T142819_T20LNR,16,12.616999999999999,10,1,4.961,0.7885624999999999,0.3100625,328,optical,rf,2023-08-30,-112
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,16,13.0415,11,1,5.5695,0.81509375,0.34809375,328,optical,rf,2023-08-30,-107
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,16,12.263,10,1,4.5809999999999995,0.7664375,0.28631249999999997,328,optical,rf,2023-08-30,-82
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,16,12.282,10,1,4.429,0.767625,0.2768125,328,optical,rf,2023-08-30,-72
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,16,12.303333333333333,10,1,4.662333333333334,0.7689583333333333,0.29139583333333335,328,optical,rf,2023-08-30,-67
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,16,11.942666666666666,11,1,4.137666666666666,0.7464166666666666,0.25860416666666663,328,optical,rf,2023-08-30,-62
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,16,12.3045,12,1,4.5024999999999995,0.76903125,0.28140624999999997,328,optical,rf,2023-08-30,-57
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,16,12.106,12,1,4.396,0.756625,0.27475,328,optical,rf,2023-08-30,-52
2023-07-14,bef,20230714T142721_20230714T142941_T20LNR,16,12.802,16,1,4.537,0.800125,0.2835625,328,optical,rf,2023-08-30,-47
2023-07-19,bef,20230719T142719_20230719T142939_T20LNR,16,12.759083333333333,16,1,4.972083333333333,0.7974427083333333,0.3107552083333333,328,optical,rf,2023-08-30,-42
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,16,13.08175,16,1,5.099749999999999,0.817609375,0.31873437499999996,328,optical,rf,2023-08-30,-37
2023-07-29,bef,20230729T142719_20230729T142718_T20LNR,16,12.717,15,1,5.202,0.7948125,0.325125,328,optical,rf,2023-08-30,-32
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,16,13.433250000000001,16,1,4.99025,0.8395781250000001,0.311890625,328,optical,rf,2023-08-30,-27
2023-08-18,bef,20230818T142719_20230818T143227_T20LNR,16,14.497,16,1,8.545,0.9060625,0.5340625,328,optical,rf,2023-08-30,-12
2023-08-23,evt,20230823T142721_20230823T143116_T20LNR,16,15.096,16,1,9.882000000000001,0.9435,0.6176250000000001,328,optical,rf,2023-08-30,-7
2023-08-28,evt,20230828T142719_20230828T142716_T20LNR,16,14.905999999999999,16,1,7.75,0.9316249999999999,0.484375,328,optical,rf,2023-08-30,-2
2023-09-22,aft,20230922T142711_20230922T142743_T20LNR,16,14.489,16,1,6.417,0.9055625,0.4010625,328,optical,rf,2023-08-30,23
