date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-01-15,bef,20230115T142711_20230115T142817_T20LNR,51,24.767333333333333,0,2,8.809,0.48563398692810456,0.1727254901960784,259,optical,rf,2023-07-25,-191
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,51,30.633999999999997,5,2,13.971,0.6006666666666666,0.27394117647058824,259,optical,rf,2023-07-25,-86
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,51,31.388000000000005,15,2,16.287000000000003,0.615450980392157,0.3193529411764706,259,optical,rf,2023-07-25,-71
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,51,29.816666666666666,1,2,13.116000000000001,0.584640522875817,0.25717647058823534,259,optical,rf,2023-07-25,-46
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,51,30.85,10,2,15.535,0.6049019607843138,0.3046078431372549,259,optical,rf,2023-07-25,-36
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,51,32.71633333333333,22,2,17.228999999999996,0.6414967320261438,0.33782352941176463,259,optical,rf,2023-07-25,-31
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,51,33.38876666666667,13,2,15.190999999999999,0.6546816993464053,0.29786274509803917,259,optical,rf,2023-07-25,-26
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,51,34.60166666666667,18,2,15.903999999999996,0.6784640522875817,0.31184313725490187,259,optical,rf,2023-07-25,-21
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,51,35.099833333333336,15,2,14.905999999999999,0.6882320261437909,0.29227450980392156,259,optical,rf,2023-07-25,-16
2023-07-14,bef,20230714T142721_20230714T142941_T20LNR,51,36.267500000000005,33,2,15.875,0.7111274509803923,0.3112745098039216,259,optical,rf,2023-07-25,-11
2023-07-19,evt,20230719T142719_20230719T142939_T20LNR,51,37.544,30,2,18.143,0.736156862745098,0.3557450980392157,259,optical,rf,2023-07-25,-6
2023-07-24,evt,20230724T142721_20230724T142717_T20LNR,51,37.01,25,2,13.607,0.7256862745098038,0.2668039215686274,259,optical,rf,2023-07-25,-1
2023-07-29,evt,20230729T142719_20230729T142718_T20LNR,51,36.241166666666665,26,2,15.204999999999998,0.7106111111111111,0.29813725490196075,259,optical,rf,2023-07-25,4
2023-08-08,aft,20230808T142719_20230808T143119_T20LNR,51,37.553000000000004,39,2,21.149,0.7363333333333334,0.41468627450980394,259,optical,rf,2023-07-25,14
