date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-20,bef,20230420T142719_20230420T142714_T20LNR,21,13.956333333333333,6,2,4.592,0.6645873015873016,0.21866666666666665,48,optical,rf,2023-08-23,-125
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,21,14.355366666666667,9,2,4.8069999999999995,0.6835888888888889,0.2289047619047619,48,optical,rf,2023-08-23,-100
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,21,13.53075,9,2,4.18,0.6443214285714285,0.19904761904761903,48,optical,rf,2023-08-23,-75
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,21,13.367,9,2,4.364,0.6365238095238096,0.2078095238095238,48,optical,rf,2023-08-23,-65
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,21,14.517999999999999,10,2,5.184000000000001,0.6913333333333332,0.2468571428571429,48,optical,rf,2023-08-23,-60
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,21,14.403333333333332,10,2,4.9670000000000005,0.6858730158730159,0.23652380952380955,48,optical,rf,2023-08-23,-55
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,21,14.926833333333331,12,2,5.895000000000001,0.7108015873015872,0.2807142857142858,48,optical,rf,2023-08-23,-50
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,21,14.391333333333336,11,2,5.65,0.6853015873015874,0.2690476190476191,48,optical,rf,2023-08-23,-45
2023-07-19,bef,20230719T142719_20230719T142939_T20LNR,21,14.762500000000001,12,2,5.833,0.7029761904761905,0.27776190476190477,48,optical,rf,2023-08-23,-35
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,21,15.54975,16,2,6.808,0.7404642857142857,0.3241904761904762,48,optical,rf,2023-08-23,-30
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,21,16.415249999999997,17,2,7.56,0.7816785714285712,0.36,48,optical,rf,2023-08-23,-20
2023-08-08,bef,20230808T142719_20230808T143119_T20LNR,21,16.00425,16,2,6.705,0.7621071428571428,0.3192857142857143,48,optical,rf,2023-08-23,-15
2023-08-23,evt,20230823T142721_20230823T143116_T20LNR,21,19.5805,21,2,16.632,0.932404761904762,0.792,48,optical,rf,2023-08-23,0
2023-08-28,evt,20230828T142719_20230828T142716_T20LNR,21,16.285214285714286,16,2,7.431000000000001,0.7754863945578231,0.3538571428571429,48,optical,rf,2023-08-23,5
2023-09-12,aft,20230912T142721_20230912T143158_T20LNR,21,19.685999999999996,21,2,17.028,0.9374285714285713,0.8108571428571428,48,optical,rf,2023-08-23,20
