date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,79,39.322,4,3,4.546,0.497746835443038,0.05754430379746836,40,joint,rf,2023-11-15,-154
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,79,39.451,4,3,3.4190000000000005,0.49937974683544306,0.043278481012658236,40,joint,rf,2023-11-15,-142
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,79,33.663000000000004,5,3,2.8770000000000002,0.426113924050633,0.036417721518987346,40,joint,rf,2023-11-15,-129
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,79,36.42,6,3,3.041,0.46101265822784815,0.03849367088607595,40,joint,rf,2023-11-15,-114
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,79,43.41,8,3,3.998,0.5494936708860759,0.05060759493670886,40,joint,rf,2023-11-15,-104
2023-08-18,bef,20230818T142719_20230818T143227_T20LNR,79,41.224999999999994,10,3,7.844999999999999,0.5218354430379746,0.09930379746835441,40,joint,rf,2023-11-15,-89
2023-08-25,bef,20230823T142721_20230823T143116_T20LNR,79,53.754999999999995,37,3,10.095,0.6804430379746835,0.1277848101265823,40,joint,rf,2023-11-15,-82
2023-09-12,bef,20230912T142721_20230912T143158_T20LNR,79,60.087,57,3,16.158,0.7605949367088608,0.20453164556962028,40,joint,rf,2023-11-15,-64
2023-09-30,bef,20230927T142719_20230927T142849_T20LNR,79,66.08,70,3,15.743,0.8364556962025316,0.19927848101265824,40,joint,rf,2023-11-15,-46
2023-10-12,bef,20231012T142711_20231012T143437_T20LNR,79,64.276,70,3,19.396,0.8136202531645569,0.24551898734177216,40,joint,rf,2023-11-15,-34
2023-11-17,evt,20231116T142709_20231116T143044_T20LNR,79,75.182,79,3,59.233000000000004,0.9516708860759494,0.7497848101265824,40,joint,rf,2023-11-15,2
