date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,34,31.119999999999997,33,2,21.336,0.9152941176470587,0.6275294117647059,264,joint,rf,2023-09-14,-137
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,34,29.829,31,2,17.817999999999998,0.8773235294117647,0.5240588235294117,264,joint,rf,2023-09-14,-102
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,34,30.282999999999998,34,2,15.378,0.8906764705882352,0.45229411764705885,264,joint,rf,2023-09-14,-92
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,34,29.466,30,2,13.662000000000003,0.8666470588235294,0.4018235294117648,264,joint,rf,2023-09-14,-80
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,34,30.069000000000003,32,2,14.527000000000001,0.8843823529411765,0.427264705882353,264,joint,rf,2023-09-14,-67
2023-07-20,bef,20230719T142719_20230719T142939_T20LNR,34,29.789,32,2,14.405000000000001,0.8761470588235295,0.4236764705882353,264,joint,rf,2023-09-14,-56
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,34,29.272999999999996,31,2,11.328,0.860970588235294,0.3331764705882353,264,joint,rf,2023-09-14,-42
2023-08-13,bef,20230808T142719_20230808T143119_T20LNR,34,30.046999999999997,32,2,16.537,0.883735294117647,0.48638235294117643,264,joint,rf,2023-09-14,-32
2023-08-25,bef,20230823T142721_20230823T143116_T20LNR,34,28.923000000000002,30,2,9.724,0.8506764705882354,0.28600000000000003,264,joint,rf,2023-09-14,-20
2023-10-07,aft,20231007T142709_20231007T142929_T20LNR,34,32.483000000000004,34,2,22.404,0.9553823529411766,0.6589411764705883,264,joint,rf,2023-09-14,23
