date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,254,178.734,187,6,12.103,0.7036771653543308,0.047649606299212596,29,joint,rf,2023-10-19,-172
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,254,179.612,199,6,12.27,0.7071338582677165,0.048307086614173225,29,joint,rf,2023-10-19,-157
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,254,188.712,216,6,11.703,0.7429606299212598,0.0460748031496063,29,joint,rf,2023-10-19,-127
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,254,194.236,233,6,10.084,0.7647086614173227,0.0397007874015748,29,joint,rf,2023-10-19,-115
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,254,177.30399999999997,183,6,11.887,0.698047244094488,0.0467992125984252,29,joint,rf,2023-10-19,-102
2023-07-20,bef,20230719T142719_20230719T142939_T20LNR,254,186.068,202,6,10.689,0.7325511811023623,0.04208267716535433,29,joint,rf,2023-10-19,-91
2023-08-01,bef,20230729T142719_20230729T142718_T20LNR,254,189.88299999999998,218,6,10.277999999999999,0.7475708661417322,0.040464566929133854,29,joint,rf,2023-10-19,-79
2023-08-25,bef,20230823T142721_20230823T143116_T20LNR,254,195.75599999999997,192,6,27.217000000000002,0.7706929133858267,0.10715354330708662,29,joint,rf,2023-10-19,-55
2023-10-02,bef,20231002T142711_20231002T143108_T20LNR,254,202.972,251,6,60.093999999999994,0.7991023622047244,0.23659055118110234,29,joint,rf,2023-10-19,-17
2023-11-11,aft,20231111T142711_20231111T142711_T20LNR,254,236.62099999999998,254,6,190.93300000000002,0.9315787401574802,0.7517047244094489,29,joint,rf,2023-10-19,23
