system:index,AREAMUNKM,AREAUCKM,CLASSNAME,GEOCODIBGE,MUNICIPALI,PATH_ROW,QUADRANT,SATELLITE,SENSOR,UC,UF,VIEW_DATE,aftDatS1,aftDatS2,aftFndS1,aftFndS2,aftIdsS1,aftIdsS2,area_kha,area_km2,area_m2,befDatS1,befDatS2,befFndS1,befFndS2,befIdsS1,befIdsS2,evtDatS1,evtDatS2,evtFndS1,evtFndS2,evtIdsS1,evtIdsS2,fid,id,month,year,.geo
00000000000000000137,0.2422008754,0.0,Clear-cut bare soil,1100809,Candeias do Jamari,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,24.32133598472518,0.243213359847252,243213.35984725182,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",,4,0,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,273,544189_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.90557750985465,-8.74315114594473],[-62.90540810073552,-8.743151162098536],[-62.90523860197807,-8.74315117125108],[-62.904899784432615,-8.743151203055216],[-62.904730286091095,-8.743151211905547],[-62.9045608776648,-8.743151151314066],[-62.90439137960059,-8.743151159962997],[-62.904226460271886,-8.743151215488385],[-62.90388755460576,-8.74315116294726],[-62.903548649494205,-8.743151186244864],[-62.90337915225839,-8.743151194292045],[-62.90320974493725,-8.743151209139587],[-62.90304033775472,-8.743151147645504],[-62.90287084093494,-8.743151155390576],[-62.90278609257708,-8.743151197345723],[-62.90278609257708,-8.742995132596121],[-62.901791738376176,-8.740011953840336],[-62.90154647225624,-8.740011935885809],[-62.90154647225624,-8.739766683040509],[-62.900083948874816,-8.739601763220442],[-62.900061594997474,-8.739195922900015],[-62.90011510066774,-8.73861180836888],[-62.90129680744504,-8.737282976642081],[-62.90278609257708,-8.73852262056588],[-62.905269844323364,-8.738272947403237],[-62.905769273603404,-8.741505801001741],[-62.905773762457336,-8.741510262957963],[-62.90557750985465,-8.74315114594473]]]}"
00000000000000000138,0.1506082254,0.0,Clear-cut bare soil,1100809,Candeias do Jamari,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,15.123773364092626,0.151237733640926,151237.73364092628,"2023-02-57,2023-02-45,2023-01-21,2023-01-09","2023-03-60,2023-01-15",4,2,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B","20230301T142709_20230301T142737_T20LNR,20230115T142711_20230115T142817_T20LNR",2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,274,544191_hist,3.0,2023.0,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-62.882028997858484,-8.746883444418394],[-62.881025721106184,-8.746883444418367]]},{""type"":""Polygon"",""coordinates"":[[[-62.88515487995308,-8.748127568388043],[-62.884655410690755,-8.748127545531837],[-62.88449041733591,-8.749946819161456],[-62.88416043102192,-8.749781822075374],[-62.88416043102192,-8.748457511548452],[-62.88267110055359,-8.748457519549916],[-62.88283609245377,-8.749121884452643],[-62.88117729251624,-8.749121941783075],[-62.88106140412903,-8.750000325076783],[-62.877980197269196,-8.750000369883042],[-62.87803369721981,-8.748622527094087],[-62.87819868541,-8.748622500323647],[-62.88051742078039,-8.748292553709849],[-62.88052181931986,-8.748230075650056],[-62.88068680950096,-8.748230123192597],[-62.881025677125805,-8.748230063591544],[-62.881025677125805,-8.748060671605792],[-62.881025677125805,-8.747891203801071],[-62.881025677125805,-8.747721736411506],[-62.881025677125805,-8.747552269437103],[-62.881025677125805,-8.74738287911103],[-62.881025677125805,-8.747369462073227],[-62.882028997858484,-8.747244600702082],[-62.882028997858484,-8.746883406889685],[-62.88289857037861,-8.746883482009348],[-62.883661053933764,-8.746968165103807],[-62.88383053500313,-8.746968173572204],[-62.88399543806278,-8.746968134512793],[-62.88515487995308,-8.746968175989641],[-62.88531987383909,-8.746968143072362],[-62.88515487995308,-8.748127568388043]]]}]}"
0000000000000000013d,0.1502543651,0.0,Degradation,1100940,Cujubim,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,15.088169855384395,0.150881698553844,150881.69855384395,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",,4,0,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,94,505715_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.4961205942232,-8.812904907891701],[-62.4961205942232,-8.813083254385695],[-62.495942214328025,-8.813083268951722],[-62.495942214328025,-8.813261615664917],[-62.49575935494828,-8.813261657176055],[-62.49575935494828,-8.81344441712953],[-62.49575935494828,-8.813622840612707],[-62.49575935494828,-8.813805601517734],[-62.49575935494828,-8.813984025929877],[-62.49558106498016,-8.813983970034895],[-62.49558106498016,-8.81416239466643],[-62.49558106498016,-8.814345156747718],[-62.49540268558406,-8.814523518512617],[-62.49540268558406,-8.814706357387792],[-62.49540268558406,-8.814884707549677],[-62.49540268558406,-8.815063134258285],[-62.49540268558406,-8.815245898467097],[-62.49540268558405,-8.81542432610458],[-62.49558106498016,-8.815424315021255],[-62.49558106498016,-8.815433217404957],[-62.4951886484451,-8.816213535287172],[-62.49516186022216,-8.816213553310314],[-62.49494334371993,-8.816213517517284],[-62.494724917057866,-8.81621356470952],[-62.494506401050835,-8.816213528578176],[-62.494506401050835,-8.815995077417595],[-62.49428788529146,-8.815995041476416],[-62.49406936977979,-8.81577655561187],[-62.493850854515784,-8.815776519691745],[-62.49362794949143,-8.815776593934906],[-62.49340943472781,-8.815776557672972],[-62.49319092021188,-8.815776521241926],[-62.49319092021188,-8.81555807361949],[-62.49297249553538,-8.815339597868324],[-62.49275398151481,-8.815121040202472],[-62.492535467741966,-8.815121080428858],[-62.49231695421686,-8.81512104439935],[-62.492098440939536,-8.815121084287156],[-62.492098440939536,-8.814902564437995],[-62.492098440939536,-8.81468404527711],[-62.49209844093953,-8.814242596063679],[-62.492098440939536,-8.81402415506679],[-62.49209844093953,-8.813805638672758],[-62.492098440939536,-8.813587122967046],[-62.49231695421686,-8.813368641265825],[-62.49231695421686,-8.813150126577357],[-62.492535467741966,-8.813150159365017],[-62.492535467741966,-8.812931645005479],[-62.49275398151481,-8.812713163234045],[-62.49275398151481,-8.812490237025006],[-62.49275398151481,-8.812271724385063],[-62.49297249553538,-8.812271679305853],[-62.49319092021188,-8.812053190408664],[-62.49319092021188,-8.811834678427102],[-62.49319092021188,-8.811616243217145],[-62.49319987939177,-8.811616188595575],[-62.49320874898025,-8.811647397117836],[-62.49338712634644,-8.811647458435973],[-62.49627218590621,-8.81272656552938],[-62.49630336435224,-8.812722099313488],[-62.49630336435224,-8.812904858593496],[-62.4961205942232,-8.812904907891701]]]}"
0000000000000000013e,0.2603904582,0.0,Clear-cut bare soil,1100940,Cujubim,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,26.147833013204924,0.261478330132049,261478.33013204922,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",2023-02-45,4,1,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",20230214T142711_20230214T143425_T20LNR,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,215,531298_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.484210358238236,-8.776790656164101],[-62.4833363434078,-8.776790661502558],[-62.482457853206796,-8.77700915226092],[-62.48136543482579,-8.777883091025346],[-62.47501118391597,-8.77481526970111],[-62.47610813497327,-8.772844332123354],[-62.47851607423751,-8.773504254106756],[-62.47851607423751,-8.775475207738813],[-62.47939006716763,-8.775475208609057],[-62.480486953624435,-8.774159737390118],[-62.48158393592302,-8.774596725140647],[-62.483554846743274,-8.775693705323025],[-62.484870261774205,-8.77459675752015],[-62.485525777749174,-8.774815292368523],[-62.484210358238236,-8.776790656164101]]]}"
0000000000000000013f,0.2934116314,0.0,Degradation,1100940,Cujubim,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,29.463754296607437,0.294637542966074,294637.54296607437,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",,4,0,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,216,531300_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.48004995417037,-8.772188842435336],[-62.480049954170354,-8.772407359778502],[-62.480049954170354,-8.772625801779808],[-62.48004995417037,-8.772844320504682],[-62.480049954170354,-8.773062839920518],[-62.480049954170354,-8.773285769973937],[-62.47983145481568,-8.77350431358236],[-62.47961295570924,-8.773504260177033],[-62.47939006716763,-8.773722762415048],[-62.4791715685627,-8.773722784343365],[-62.4791715685627,-8.773941305090688],[-62.478734572097615,-8.774159792407545],[-62.47851607423751,-8.774159737077412],[-62.47851607423751,-8.773504254106756],[-62.47610813497327,-8.772844332123354],[-62.475497263701776,-8.773945711164158],[-62.47544817191677,-8.773941246346048],[-62.47522967779215,-8.773941264874919],[-62.47501118391597,-8.773941283235263],[-62.47479269028821,-8.773941301427088],[-62.47457419690889,-8.773941243419243],[-62.47435570377802,-8.773941261274148],[-62.47413721089563,-8.773941278960535],[-62.47391423912049,-8.773941248704757],[-62.47369574674012,-8.773722754319442],[-62.47347725460824,-8.77372277185662],[-62.47325876272484,-8.773504278904346],[-62.47325876272484,-8.773285769274306],[-62.47325876272484,-8.773062850628136],[-62.47325876272484,-8.772844342393869],[-62.47325876272484,-8.772625834850526],[-62.47325876272484,-8.772407327998117],[-62.47325876272484,-8.772188821836659],[-62.47325876272484,-8.771970316366149],[-62.47347725460824,-8.771751867001278],[-62.47369574674012,-8.771314837293966],[-62.47391423912049,-8.771091902235224],[-62.47391423912049,-8.770873399154194],[-62.47391423912049,-8.770654896764178],[-62.47413721089563,-8.770436419430437],[-62.47413721089563,-8.770217918055247],[-62.47435570377802,-8.769999393195548],[-62.47435570377804,-8.76978089284275],[-62.47457419690889,-8.769780944165605],[-62.47479269028821,-8.769562418912182],[-62.47501118391597,-8.769562469538545],[-62.47501118391597,-8.76933948393434],[-62.47522967779215,-8.76933945799871],[-62.47544817191677,-8.7693395079212],[-62.47566666628979,-8.769339481648766],[-62.475889640098345,-8.769339502792567],[-62.47610813497327,-8.769339476179825],[-62.47632663009658,-8.769339449398615],[-62.47654512546827,-8.769339498476148],[-62.47676362108833,-8.769339471358125],[-62.477200613073535,-8.769562405899624],[-62.47741910943866,-8.76956245467119],[-62.47786058214697,-8.769999458771835],[-62.47807907926218,-8.76999943172607],[-62.478297576625685,-8.769999404511823],[-62.47851607423751,-8.769999453158162],[-62.478734572097615,-8.770217933860843],[-62.47895307020601,-8.770217906500912],[-62.4791715685627,-8.770436388636615],[-62.479171568562684,-8.770654898991786],[-62.47939006716763,-8.770654948044452],[-62.47961295570924,-8.770873397179518],[-62.47983145481568,-8.771091883044745],[-62.480049954170354,-8.771314856004025],[-62.480268453773284,-8.771314829435365],[-62.480268453773284,-8.7715333443744],[-62.480268453773284,-8.771970376325513],[-62.480268453773284,-8.772188817305082],[-62.48004995417037,-8.772188842435336]]]}"
0000000000000000014a,0.4154958405,0.0,Clear-cut bare soil,1100205,Porto Velho,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,41.72353733528201,0.41723537335282,417235.3733528201,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",,4,0,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,93,505714_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.59942454937594,-8.654036006191847],[-62.598407936322346,-8.65437491579597],[-62.58753657479329,-8.6496215592791],[-62.58532931772328,-8.648430953937684],[-62.58547649729873,-8.648136656791609],[-62.58726462145162,-8.649126535586932],[-62.58882974767889,-8.647561408110287],[-62.58813856646017,-8.647164576071253],[-62.58872720423417,-8.647414274693016],[-62.58821439818013,-8.647075400786974],[-62.60010680627022,-8.652167651197235],[-62.59942454937594,-8.654036006191847]]]}"
0000000000000000014b,0.1591064313,0.0,Degradation,1100205,Porto Velho,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,15.977188937900063,0.159771889379001,159771.88937900064,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",,4,0,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,95,505721_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.42317855944931,-8.709065781784618],[-62.422621234181015,-8.712610825853682],[-62.4225498558256,-8.712610787082124],[-62.42233133254491,-8.712610783078386],[-62.42189437629413,-8.712610781572444],[-62.42167585376547,-8.712610777066441],[-62.421238899018505,-8.712610774556145],[-62.421020377241966,-8.712610769547885],[-62.420797467376616,-8.712610800832476],[-62.420578946106616,-8.712610795485913],[-62.42036042508739,-8.712392332718538],[-62.42014199387658,-8.712392334402153],[-62.41992347335882,-8.71239232891425],[-62.41977633038097,-8.712392286691857],[-62.42072161180899,-8.709324429202141],[-62.420797467376616,-8.709324437089723],[-62.421020377241966,-8.709324400268796],[-62.421238899018505,-8.709324399848047],[-62.421457421045794,-8.709324475189325],[-62.42167585376547,-8.709324467432547],[-62.42189437629413,-8.70910594124522],[-62.422112899073504,-8.709105939794071],[-62.42211289907349,-8.708887414863826],[-62.42233133254491,-8.708668957216918],[-62.4225498558256,-8.708450430447572],[-62.4225498558256,-8.708227503008352],[-62.42277285730081,-8.708009022673515],[-62.42299129152901,-8.708009011737486],[-62.42299129152902,-8.707790488846591],[-62.42320981556679,-8.707572037754261],[-62.423428339855235,-8.707572032761705],[-62.42364677483504,-8.707572020602294],[-62.42386529962469,-8.707572015275032],[-62.42408382466497,-8.707572009780387],[-62.42430226039628,-8.707571997119055],[-62.42452078593774,-8.707790516011833],[-62.42474378971996,-8.707790480696042],[-62.42496222620785,-8.707790467890085],[-62.42496222620785,-8.708008994036609],[-62.42496222620785,-8.7082275208785],[-62.425180752506144,-8.708227515626394],[-62.425180752506144,-8.708668976106667],[-62.425399279055036,-8.708887425148959],[-62.42561771629429,-8.709105944371748],[-62.42561771629429,-8.70932439985496],[-62.42561771629429,-8.709444827818507],[-62.42317855944931,-8.709065781784618]]]}"
0000000000000000014c,0.0842081904,0.0,Clear-cut bare soil,1100205,Porto Velho,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,8.456065491406596,0.084560654914066,84560.65491406596,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",2023-02-45,4,1,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",20230214T142711_20230214T143425_T20LNR,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,143,518615_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.583773093196854,-8.662383473344462],[-62.58402729421518,-8.661625400026923],[-62.58643074709584,-8.66265550138166],[-62.5919510739077,-8.665018806173254],[-62.59204474493931,-8.66589728564697],[-62.583773093196854,-8.662383473344462]]]}"
0000000000000000014d,0.1182060138,0.0,Degradation,1100205,Porto Velho,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,11.870074369472945,0.118700743694729,118700.74369472945,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",,4,0,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,144,518617_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.44686535866801,-8.670557011956912],[-62.44664680754655,-8.670557020083125],[-62.44664680754655,-8.670775539290888],[-62.44642834624483,-8.670775477953327],[-62.44620988519264,-8.670775492350343],[-62.44564353570577,-8.670940483156837],[-62.44558110569733,-8.670913768976806],[-62.44565249266704,-8.67086026945888],[-62.44529125875153,-8.67049905242057],[-62.44513970730957,-8.670726429039359],[-62.4411711086532,-8.669040952461454],[-62.4411711086532,-8.669023116871726],[-62.441389563947034,-8.669023103424049],[-62.441608109058336,-8.668804591481932],[-62.441608109058336,-8.668581609029953],[-62.44182656485176,-8.668363166172064],[-62.44204502089492,-8.66836315113511],[-62.44226356675583,-8.668363142895673],[-62.44248202329853,-8.66836312752551],[-62.442705048070806,-8.668363163566571],[-62.44314196241515,-8.668363131986567],[-62.44336050953039,-8.668363122910502],[-62.44379751494175,-8.668363173191498],[-62.44401597323764,-8.668363156651898],[-62.44445745860012,-8.668363098726237],[-62.44458670679022,-8.668363128618989],[-62.44458670679022,-8.66852365168981],[-62.44708382046894,-8.6686931160876],[-62.44708382046894,-8.668804612018292],[-62.44708382046894,-8.669023050453923],[-62.44708382046894,-8.669241565486427],[-62.44708382046894,-8.669460081216524],[-62.44708382046894,-8.669678597644209],[-62.44708382046894,-8.669897038868998],[-62.44708382046894,-8.670115556691588],[-62.44708382046894,-8.670334075211743],[-62.44708382046894,-8.670556996699421],[-62.44686535866801,-8.670557011956912]]]}"
0000000000000000014e,0.2430009689,0.0,Clear-cut bare soil,1100205,Porto Velho,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,24.402133162109816,0.244021331621098,244021.33162109816,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",,4,0,"S1A_IW_GRDH_1SDV_20230226T094910_20230226T094935_047405_05B0D3_9DE4,S1A_IW_GRDH_1SDV_20230214T094910_20230214T094935_047230_05AAD4_E27D,S1A_IW_GRDH_1SDV_20230121T094910_20230121T094935_046880_059F24_ED7C,S1A_IW_GRDH_1SDV_20230109T094911_20230109T094936_046705_05993A_671C",,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094910_20230310T094935_047580_05B6BD_2426,,145,518618_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.57781129559879,-8.475150275896555],[-62.5772093356972,-8.47465088689816],[-62.57684812479362,-8.47465084082557],[-62.57648691455738,-8.474650870064488],[-62.57431984641459,-8.472483727441267],[-62.57399431323128,-8.472483729968378],[-62.573878422831875,-8.472416863992791],[-62.57485493379992,-8.470356776519136],[-62.57570659516887,-8.470356772798324],[-62.57635318627194,-8.469438160214889],[-62.57655386836468,-8.469438179068636],[-62.57655386836468,-8.469152827009493],[-62.577744430991736,-8.467467230608555],[-62.57893051929903,-8.468488359272396],[-62.57842222046681,-8.469166172061314],[-62.577744430991736,-8.47001782696888],[-62.57893051929903,-8.472902889431134],[-62.57781129559879,-8.475150275896555]]]}"
0000000000000000014f,0.092781537,0.0,Degradation,1100205,Porto Velho,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,9.31696553260046,0.093169655326005,93169.65532600459,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",,4,0,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,146,518625_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.418282517664686,-8.701766286697774],[-62.418282517664686,-8.702096232533883],[-62.418171019523804,-8.702096252486898],[-62.41753337679221,-8.701458596683317],[-62.41583002143228,-8.701944632426354],[-62.41575416784422,-8.701944627451995],[-62.415575862775796,-8.701944589059115],[-62.415575862775796,-8.701766258168785],[-62.41539746831906,-8.701766288825695],[-62.41539746831906,-8.701587882721853],[-62.41539746831906,-8.701409552998985],[-62.4152190740296,-8.701409508108364],[-62.41514778800489,-8.701409556452099],[-62.41514778800489,-8.699871114643942],[-62.41514778800489,-8.699795351166703],[-62.415321704458826,-8.699795347805072],[-62.41565162673723,-8.699795308143756],[-62.41598163914344,-8.699795351012215],[-62.41630708477432,-8.699795340401256],[-62.416637098317324,-8.699795306596364],[-62.41696711243265,-8.699469819959186],[-62.417292559748915,-8.699469807423872],[-62.41762257500086,-8.699139840105639],[-62.41795250126845,-8.699139872066315],[-62.418282517664686,-8.699139834723951],[-62.418608056787086,-8.699139826871574],[-62.418608056787086,-8.699469836809055],[-62.418608056787086,-8.699795369215641],[-62.418608056787086,-8.700125306388232],[-62.418608056787086,-8.700455321065165],[-62.418608056787086,-8.700780782228442],[-62.418608056787086,-8.701110800057554],[-62.418608056787086,-8.701440743554585],[-62.418282517664686,-8.701766286697774]]]}"
00000000000000000150,0.2217886535,0.0,Clear-cut bare soil,1100205,Porto Velho,174111,,CBERS-4,AWFI,,RO,1678863600000,,,0,0,,,22.27165209778106,0.222716520977811,222716.5209778106,"2023-02-57,2023-02-45,2023-01-21,2023-01-09",,4,0,"S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",,2023-03-69,2023-03-74,1,0,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,,218,531309_hist,3.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.477312056043004,-8.6961834679366],[-62.475559703453754,-8.69683896201394],[-62.47424426252284,-8.697057448903793],[-62.47402576976715,-8.697057441185796],[-62.472754861727175,-8.696491151335245],[-62.47282625881926,-8.695947103240783],[-62.472928830597766,-8.695947118443906],[-62.47347725460824,-8.691657489092869],[-62.477967546263365,-8.693994028991042],[-62.477312056043004,-8.6961834679366]]]}"
00000000000000000128,0.097666656,0.0,Clear-cut bare soil,1100809,Candeias do Jamari,173111,,CBERS-4,AWFI,,RO,1681369200000,"2023-04-117,2023-05-129",2023-04-120,2,1,"S1A_IW_GRDH_1SDV_20230427T094936_20230427T095001_048280_05CE51_C3AC,S1A_IW_GRDH_1SDV_20230509T094937_20230509T095002_048455_05D42C_4A7D",20230430T142719_20230430T142714_T20LNR,9.807413346403557,0.098074133464036,98074.13346403556,"2023-03-81,2023-03-69,2023-02-57,2023-02-45,2023-01-21,2023-01-09",2023-02-55,6,1,"S1A_IW_GRDH_1SDV_20230322T094935_20230322T095000_047755_05BCAD_A5E4,S1A_IW_GRDH_1SDV_20230310T094935_20230310T095000_047580_05B6BD_B228,S1A_IW_GRDH_1SDV_20230226T094935_20230226T095000_047405_05B0D3_E8BA,S1A_IW_GRDH_1SDV_20230214T094935_20230214T095000_047230_05AAD4_443E,S1A_IW_GRDH_1SDV_20230121T094935_20230121T095000_046880_059F24_7A3A,S1A_IW_GRDH_1SDV_20230109T094936_20230109T095001_046705_05993A_763B",20230224T142711_20230224T143045_T20LNR,2023-04-105,2023-04-103,1,0,S1A_IW_GRDH_1SDV_20230415T094936_20230415T095001_048105_05C876_7D01,,222,531698_hist,4.0,2023.0,"{""type"":""Polygon"",""coordinates"":[[[-62.91065643621706,-8.855578525453721],[-62.91065643621706,-8.85591737400643],[-62.91065643621706,-8.856086837083607],[-62.91065643621706,-8.856425688101357],[-62.91063417097808,-8.856813670642302],[-62.9069731877101,-8.857335379465725],[-62.90586291111638,-8.85585939091107],[-62.9069731877101,-8.85511920079507],[-62.907156064760194,-8.855119226483069],[-62.909354372650235,-8.855016646548895],[-62.90930535352376,-8.85507018460066],[-62.909135851578725,-8.855239591125557],[-62.909135851578725,-8.85540905065442],[-62.90930535352376,-8.85557848745662],[-62.91048702294662,-8.855578480020913],[-62.91036662918036,-8.85497206674016],[-62.910669813317455,-8.85495869173273],[-62.91073669883232,-8.855578507847856],[-62.91065643621706,-8.855578525453721]]]}"
