date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,14,7.002916666666668,2,1,1.0150000000000001,0.5002083333333334,0.07250000000000001,22,optical,rf,2023-10-18,-171
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,14,7.437833333333333,2,1,1.02,0.5312738095238095,0.07285714285714286,22,optical,rf,2023-10-18,-156
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,14,7.0038333333333345,1,1,0.834,0.5002738095238096,0.05957142857142857,22,optical,rf,2023-10-18,-136
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,14,6.776999999999998,2,1,0.822,0.48407142857142843,0.05871428571428571,22,optical,rf,2023-10-18,-131
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,14,6.592749999999999,1,1,0.7069999999999999,0.4709107142857142,0.05049999999999999,22,optical,rf,2023-10-18,-121
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,14,6.694666666666667,2,1,0.88,0.4781904761904762,0.06285714285714286,22,optical,rf,2023-10-18,-116
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,14,6.3427500000000006,2,1,0.8639999999999998,0.45305357142857144,0.0617142857142857,22,optical,rf,2023-10-18,-111
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,14,6.602333333333332,2,1,0.9109999999999999,0.471595238095238,0.06507142857142857,22,optical,rf,2023-10-18,-106
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,14,6.623,2,1,0.964,0.4730714285714286,0.06885714285714285,22,optical,rf,2023-10-18,-101
2023-07-14,bef,20230714T142721_20230714T142941_T20LNR,14,6.732000000000001,2,1,1.0549999999999997,0.4808571428571429,0.07535714285714283,22,optical,rf,2023-10-18,-96
2023-07-19,bef,20230719T142719_20230719T142939_T20LNR,14,6.824666666666667,2,1,1.0459999999999998,0.4874761904761905,0.0747142857142857,22,optical,rf,2023-10-18,-91
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,14,6.931500000000001,2,1,1.171,0.4951071428571429,0.08364285714285714,22,optical,rf,2023-10-18,-86
2023-07-29,bef,20230729T142719_20230729T142718_T20LNR,14,6.963833333333334,2,1,1.0959999999999999,0.49741666666666673,0.07828571428571428,22,optical,rf,2023-10-18,-81
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,14,7.3036666666666665,2,1,1.365,0.5216904761904761,0.0975,22,optical,rf,2023-10-18,-76
2023-08-18,bef,20230818T142719_20230818T143227_T20LNR,14,11.681500000000002,12,1,2.023,0.8343928571428573,0.14450000000000002,22,optical,rf,2023-10-18,-61
2023-08-23,bef,20230823T142721_20230823T143116_T20LNR,14,12.100333333333333,12,1,2.5450000000000004,0.8643095238095239,0.1817857142857143,22,optical,rf,2023-10-18,-56
2023-08-28,bef,20230828T142719_20230828T142716_T20LNR,14,12.283,13,1,2.5920000000000005,0.8773571428571428,0.1851428571428572,22,optical,rf,2023-10-18,-51
2023-09-22,bef,20230922T142711_20230922T142743_T20LNR,14,12.778000000000002,13,1,3.0889999999999995,0.9127142857142859,0.2206428571428571,22,optical,rf,2023-10-18,-26
2023-10-07,bef,20231007T142709_20231007T142929_T20LNR,14,12.288,12,1,3.726,0.8777142857142858,0.2661428571428571,22,optical,rf,2023-10-18,-11
2023-10-12,evt,20231012T142711_20231012T143437_T20LNR,14,13.381,14,1,10.144,0.9557857142857143,0.7245714285714285,22,optical,rf,2023-10-18,-6
2023-11-06,aft,20231106T142719_20231106T142726_T20LNR,14,13.245,14,1,10.327,0.9460714285714286,0.7376428571428572,22,optical,rf,2023-10-18,19
