date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-01-15,bef,20230115T142711_20230115T142817_T20LMR,13,5.688000000000001,0,2,0.977,0.4375384615384616,0.07515384615384615,386,optical,rf,2023-08-15,-212
2023-02-14,bef,20230214T142711_20230214T143425_T20LMR,13,6.563,0,2,1.188,0.5048461538461538,0.09138461538461538,386,optical,rf,2023-08-15,-182
2023-04-30,bef,20230430T142719_20230430T142714_T20LMR,13,5.619733333333334,0,2,1.3917333333333333,0.43228717948717954,0.10705641025641024,386,optical,rf,2023-08-15,-107
2023-05-15,bef,20230515T142711_20230515T142713_T20LMR,13,5.82475,0,2,1.5297500000000002,0.4480576923076923,0.11767307692307694,386,optical,rf,2023-08-15,-92
2023-06-04,bef,20230604T142721_20230604T142716_T20LMR,13,5.177,0,2,1.252,0.3982307692307692,0.0963076923076923,386,optical,rf,2023-08-15,-72
2023-06-09,bef,20230609T142719_20230609T142938_T20LMR,13,4.618,1,2,1.164,0.35523076923076924,0.08953846153846154,386,optical,rf,2023-08-15,-67
2023-06-24,bef,20230624T142721_20230624T142715_T20LMR,13,4.740933333333333,1,2,0.9299333333333333,0.3646871794871795,0.07153333333333332,386,optical,rf,2023-08-15,-52
2023-06-29,bef,20230629T142719_20230629T143340_T20LMR,13,4.105,0,2,0.875,0.3157692307692308,0.0673076923076923,386,optical,rf,2023-08-15,-47
2023-07-04,bef,20230704T142721_20230704T142729_T20LMR,13,4.598599999999999,1,2,0.8436,0.3537384615384615,0.0648923076923077,386,optical,rf,2023-08-15,-42
2023-07-09,bef,20230709T142719_20230709T142938_T20LMR,13,3.7356,0,2,0.8095999999999999,0.2873538461538461,0.06227692307692307,386,optical,rf,2023-08-15,-37
2023-07-14,bef,20230714T142721_20230714T142941_T20LMR,13,4.337933333333333,0,2,0.8019333333333333,0.33368717948717946,0.061687179487179486,386,optical,rf,2023-08-15,-32
2023-07-19,bef,20230719T142719_20230719T142939_T20LMR,13,3.306933333333334,0,2,0.6329333333333333,0.2543794871794872,0.04868717948717949,386,optical,rf,2023-08-15,-27
2023-07-24,bef,20230724T142721_20230724T142717_T20LMR,13,3.947,0,2,0.756,0.3036153846153846,0.05815384615384615,386,optical,rf,2023-08-15,-22
2023-07-29,bef,20230729T142719_20230729T142718_T20LMR,13,6.593333333333334,5,2,3.796333333333333,0.5071794871794872,0.292025641025641,386,optical,rf,2023-08-15,-17
2023-08-08,evt,20230808T142719_20230808T143119_T20LMR,13,11.114,12,2,7.456,0.854923076923077,0.5735384615384616,386,optical,rf,2023-08-15,-7
2023-08-18,evt,20230818T142719_20230818T143227_T20LMR,13,11.591,12,2,7.29,0.8916153846153846,0.5607692307692308,386,optical,rf,2023-08-15,3
2023-08-23,aft,20230823T142721_20230823T143116_T20LMR,13,11.826999999999998,12,2,8.254,0.9097692307692307,0.6349230769230769,386,optical,rf,2023-08-15,8
2023-09-02,aft,20230902T142721_20230902T143115_T20LMR,13,11.893,12,2,7.493,0.9148461538461539,0.5763846153846154,386,optical,rf,2023-08-15,18
