date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-05-15,bef,20230515T142711_20230515T142713_T20LMR,31,26.33575,28,1,13.38775,0.8495403225806452,0.43186290322580645,322,optical,rf,2023-07-28,-74
2023-06-04,bef,20230604T142721_20230604T142716_T20LMR,31,25.71066666666667,28,1,10.394666666666666,0.8293763440860216,0.3353118279569892,322,optical,rf,2023-07-28,-54
2023-06-09,bef,20230609T142719_20230609T142938_T20LMR,31,25.35566666666666,28,1,9.09366666666667,0.8179247311827955,0.29334408602150547,322,optical,rf,2023-07-28,-49
2023-06-19,bef,20230619T142719_20230619T142934_T20LMR,31,25.022000000000002,27,1,8.854,0.8071612903225807,0.2856129032258064,322,optical,rf,2023-07-28,-39
2023-06-24,bef,20230624T142721_20230624T142715_T20LMR,31,25.14066666666666,26,1,10.053666666666668,0.8109892473118278,0.3243118279569893,322,optical,rf,2023-07-28,-34
2023-06-29,bef,20230629T142719_20230629T143340_T20LMR,31,24.099916666666665,25,1,10.118916666666667,0.7774166666666666,0.3264166666666667,322,optical,rf,2023-07-28,-29
2023-07-04,bef,20230704T142721_20230704T142729_T20LMR,31,25.046166666666664,26,1,11.085166666666668,0.8079408602150537,0.3575860215053764,322,optical,rf,2023-07-28,-24
2023-07-09,bef,20230709T142719_20230709T142938_T20LMR,31,24.52483333333334,25,1,11.332833333333337,0.7911236559139787,0.3655752688172044,322,optical,rf,2023-07-28,-19
2023-07-14,bef,20230714T142721_20230714T142941_T20LMR,31,25.394999999999996,25,1,12.499000000000002,0.8191935483870967,0.40319354838709687,322,optical,rf,2023-07-28,-14
2023-07-19,bef,20230719T142719_20230719T142939_T20LMR,31,25.0635,26,1,12.460500000000001,0.8085,0.40195161290322584,322,optical,rf,2023-07-28,-9
2023-07-24,evt,20230724T142721_20230724T142717_T20LMR,31,26.068666666666672,28,1,14.299666666666667,0.8409247311827959,0.46127956989247315,322,optical,rf,2023-07-28,-4
2023-07-29,evt,20230729T142719_20230729T142718_T20LMR,31,27.086999999999996,29,1,17.715,0.8737741935483869,0.5714516129032258,322,optical,rf,2023-07-28,1
2023-08-08,aft,20230808T142719_20230808T143119_T20LMR,31,27.384333333333334,27,1,18.785333333333337,0.8833655913978495,0.605978494623656,322,optical,rf,2023-07-28,11
2023-08-18,aft,20230818T142719_20230818T143227_T20LMR,31,24.086500000000004,22,1,10.633499999999998,0.7769838709677421,0.343016129032258,322,optical,rf,2023-07-28,21
2023-08-23,aft,20230823T142721_20230823T143116_T20LMR,31,24.810250000000003,24,1,11.169249999999998,0.8003306451612905,0.36029838709677414,322,optical,rf,2023-07-28,26
