date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,17,11.900333333333332,2,2,2.292,0.7000196078431372,0.1348235294117647,8,optical,rf,2023-09-29,-137
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,17,10.9725,0,2,1.6070000000000002,0.6454411764705883,0.09452941176470589,8,optical,rf,2023-09-29,-112
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,17,10.9575,0,2,1.7029999999999998,0.6445588235294117,0.10017647058823528,8,optical,rf,2023-09-29,-102
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,17,11.3035,1,2,1.717,0.6649117647058823,0.101,8,optical,rf,2023-09-29,-97
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,17,10.850566666666666,0,2,1.6320000000000001,0.6382686274509803,0.096,8,optical,rf,2023-09-29,-92
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,17,11.3775,1,2,1.742,0.6692647058823529,0.10247058823529412,8,optical,rf,2023-09-29,-87
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,17,10.672333333333333,0,2,1.714,0.6277843137254902,0.1008235294117647,8,optical,rf,2023-09-29,-82
2023-07-19,bef,20230719T142719_20230719T142939_T20LNR,17,10.415266666666666,1,2,1.553,0.6126627450980392,0.09135294117647058,8,optical,rf,2023-09-29,-72
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,17,11.2485,1,2,1.869,0.6616764705882353,0.10994117647058824,8,optical,rf,2023-09-29,-67
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,17,9.892999999999999,3,2,1.275,0.5819411764705882,0.075,8,optical,rf,2023-09-29,-57
2023-08-08,bef,20230808T142719_20230808T143119_T20LNR,17,12.834,15,2,1.258,0.7549411764705882,0.074,8,optical,rf,2023-09-29,-52
2023-08-23,bef,20230823T142721_20230823T143116_T20LNR,17,10.5415,5,2,1.371,0.6200882352941176,0.0806470588235294,8,optical,rf,2023-09-29,-37
2023-08-28,bef,20230828T142719_20230828T142716_T20LNR,17,12.4875,12,2,2.6109999999999998,0.7345588235294118,0.15358823529411764,8,optical,rf,2023-09-29,-32
2023-09-12,bef,20230912T142721_20230912T143158_T20LNR,17,15.511999999999999,17,2,5.856999999999999,0.912470588235294,0.34452941176470586,8,optical,rf,2023-09-29,-17
2023-09-22,evt,20230922T142711_20230922T142743_T20LNR,17,16.181,17,2,6.434,0.9518235294117647,0.3784705882352941,8,optical,rf,2023-09-29,-7
