date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,20230214T142711_20230214T143425_T20LNR,22,20.467000000000002,22,1,10.075999999999999,0.9303181818181819,0.45799999999999996,326,joint,rf,2023-08-10,-177
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,22,18.320999999999998,19,1,6.517999999999999,0.8327727272727272,0.29627272727272724,326,joint,rf,2023-08-10,-102
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,22,17.673000000000002,16,1,6.337,0.8033181818181819,0.28804545454545455,326,joint,rf,2023-08-10,-87
2023-05-21,bef,20230520T142719_20230520T142902_T20LNR,22,17.480999999999998,15,1,4.987,0.794590909090909,0.22668181818181818,326,joint,rf,2023-08-10,-81
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,22,16.616,15,1,4.398000000000001,0.7552727272727272,0.19990909090909093,326,joint,rf,2023-08-10,-67
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,22,17.339999999999996,17,1,4.459000000000001,0.788181818181818,0.20268181818181824,326,joint,rf,2023-08-10,-57
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,22,16.747999999999998,16,1,3.3299999999999996,0.7612727272727272,0.15136363636363634,326,joint,rf,2023-08-10,-45
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,22,17.384,15,1,4.634,0.7901818181818182,0.21063636363636365,326,joint,rf,2023-08-10,-32
2023-07-20,bef,20230719T142719_20230719T142939_T20LNR,22,17.202,15,1,4.648000000000001,0.781909090909091,0.2112727272727273,326,joint,rf,2023-08-10,-21
2023-08-13,evt,20230808T142719_20230808T143119_T20LNR,22,19.117,19,1,13.213999999999999,0.8689545454545455,0.6006363636363635,326,joint,rf,2023-08-10,3
2023-08-28,aft,20230828T142719_20230828T142716_T20LNR,22,19.516999999999996,21,1,10.744000000000002,0.8871363636363635,0.48836363636363644,326,joint,rf,2023-08-10,18
