date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,20230214T142711_20230214T143425_T20LNR,22,12.948999999999998,2,2,1.262,0.588590909090909,0.05736363636363637,7,joint,rf,2023-09-29,-227
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,22,13.104000000000001,1,2,1.092,0.5956363636363636,0.04963636363636364,7,joint,rf,2023-09-29,-137
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,22,12.808000000000002,1,2,0.976,0.5821818181818182,0.04436363636363636,7,joint,rf,2023-09-29,-117
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,22,13.479000000000001,1,2,1.341,0.6126818181818182,0.060954545454545456,7,joint,rf,2023-09-29,-107
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,22,13.186999999999998,0,2,0.872,0.5994090909090908,0.039636363636363636,7,joint,rf,2023-09-29,-95
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,22,12.123999999999999,3,2,0.5640000000000001,0.5510909090909091,0.025636363636363638,7,joint,rf,2023-09-29,-82
2023-07-20,bef,20230719T142719_20230719T142939_T20LNR,22,12.628,3,2,0.41900000000000004,0.574,0.019045454545454546,7,joint,rf,2023-09-29,-71
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,22,15.911999999999999,17,2,0.43000000000000005,0.7232727272727272,0.019545454545454546,7,joint,rf,2023-09-29,-57
2023-08-13,bef,20230808T142719_20230808T143119_T20LNR,22,14.196000000000002,17,2,0.391,0.6452727272727273,0.017772727272727273,7,joint,rf,2023-09-29,-47
2023-08-25,bef,20230823T142721_20230823T143116_T20LNR,22,15.188,18,2,0.5850000000000001,0.6903636363636364,0.026590909090909096,7,joint,rf,2023-09-29,-35
2023-09-12,bef,20230912T142721_20230912T143158_T20LNR,22,15.134999999999998,17,2,0.9660000000000002,0.6879545454545454,0.04390909090909092,7,joint,rf,2023-09-29,-17
2023-10-02,evt,20231002T142711_20231002T143108_T20LNR,22,21.059,22,2,15.782999999999998,0.9572272727272728,0.7174090909090908,7,joint,rf,2023-09-29,3
