date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-01-15,bef,20230115T142711_20230115T142817_T20LMR,13,7.369,1,2,0.627,0.5668461538461538,0.04823076923076923,386,joint,rf,2023-08-15,-212
2023-02-14,bef,20230214T142711_20230214T143425_T20LMR,13,7.942,2,2,0.6180000000000001,0.6109230769230769,0.04753846153846154,386,joint,rf,2023-08-15,-182
2023-04-30,bef,20230430T142719_20230430T142714_T20LMR,13,5.728000000000001,0,2,1.106,0.4406153846153847,0.08507692307692308,386,joint,rf,2023-08-15,-107
2023-05-15,bef,20230515T142711_20230515T142713_T20LMR,13,5.901999999999999,0,2,1.725,0.45399999999999996,0.1326923076923077,386,joint,rf,2023-08-15,-92
2023-05-21,bef,20230515T142711_20230515T142713_T20LMR,13,6.093999999999999,0,2,1.564,0.4687692307692307,0.12030769230769231,386,joint,rf,2023-08-15,-86
2023-06-04,bef,20230604T142721_20230604T142716_T20LMR,13,4.855,0,2,1.158,0.3734615384615385,0.08907692307692307,386,joint,rf,2023-08-15,-72
2023-06-14,bef,20230609T142719_20230609T142938_T20LMR,13,5.0920000000000005,0,2,1.1110000000000002,0.39169230769230773,0.08546153846153848,386,joint,rf,2023-08-15,-62
2023-06-26,bef,20230624T142721_20230624T142715_T20LMR,13,4.414,0,2,0.7190000000000001,0.3395384615384615,0.055307692307692315,386,joint,rf,2023-08-15,-50
2023-07-09,bef,20230709T142719_20230709T142938_T20LMR,13,3.7279999999999998,0,2,0.597,0.2867692307692308,0.04592307692307692,386,joint,rf,2023-08-15,-37
2023-07-20,bef,20230719T142719_20230719T142939_T20LMR,13,3.421,0,2,0.446,0.2631538461538461,0.03430769230769231,386,joint,rf,2023-08-15,-26
2023-08-01,bef,20230729T142719_20230729T142718_T20LMR,13,7.765000000000001,7,2,3.9669999999999996,0.5973076923076923,0.3051538461538461,386,joint,rf,2023-08-15,-14
2023-08-13,evt,20230808T142719_20230808T143119_T20LMR,13,10.979,10,2,6.638000000000001,0.8445384615384615,0.5106153846153847,386,joint,rf,2023-08-15,-2
2023-08-25,aft,20230823T142721_20230823T143116_T20LMR,13,11.128,11,2,7.853,0.856,0.6040769230769231,386,joint,rf,2023-08-15,10
2023-09-06,aft,20230902T142721_20230902T143115_T20LMR,13,12.137,13,2,7.746,0.9336153846153846,0.5958461538461539,386,joint,rf,2023-08-15,22
