date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,20230301T142709_20230301T142737_T20LNR,35,27.862739932525027,29,4,4.576453309900084,0.7960782837864293,0.1307558088542881,362,joint,log_reg,2023-09-16,-199
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,35,17.363568495935887,14,4,0.7205038098312784,0.49610195702673965,0.020585823138036526,362,joint,log_reg,2023-09-16,-139
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,35,21.379580151183518,20,4,0.6711505948876537,0.6108451471766719,0.019175731282504393,362,joint,log_reg,2023-09-16,-124
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,35,18.99647507939028,18,4,0.26675276273422566,0.5427564308397222,0.007621507506692162,362,joint,log_reg,2023-09-16,-104
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,35,19.916227165205925,20,4,0.6808729763102112,0.5690350618630264,0.019453513608863177,362,joint,log_reg,2023-09-16,-94
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,35,19.28825565433048,16,4,0.333768710625379,0.5510930186951566,0.009536248875010828,362,joint,log_reg,2023-09-16,-82
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,35,18.873008118481373,12,4,0.32949607646205226,0.5392288033851821,0.009414173613201493,362,joint,log_reg,2023-09-16,-69
2023-07-20,bef,20230719T142719_20230719T142939_T20LNR,35,16.729428229343778,8,4,0.7809036751615754,0.4779836636955365,0.022311533576045012,362,joint,log_reg,2023-09-16,-58
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,35,17.799036408810053,9,4,3.380722704311564,0.508543897394573,0.09659207726604468,362,joint,log_reg,2023-09-16,-44
2023-08-28,bef,20230828T142719_20230828T142716_T20LNR,35,29.458756656283324,31,4,3.381007141637905,0.841678761608095,0.09660020404679728,362,joint,log_reg,2023-09-16,-19
2023-10-02,aft,20231002T142711_20231002T143108_T20LNR,35,34.508911675284736,35,4,31.38630597246058,0.9859689050081353,0.8967515992131594,362,joint,log_reg,2023-09-16,16
2023-10-12,aft,20231012T142711_20231012T143437_T20LNR,35,34.61711837210618,35,4,32.89699347890862,0.9890605249173193,0.9399140993973891,362,joint,log_reg,2023-09-16,26
