date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,31,20.645,9,3,7.885999999999999,0.6659677419354838,0.2543870967741935,339,optical,rf,2023-08-24,-176
2023-06-04,bef,31,19.46175,10,3,6.5977500000000004,0.6277983870967742,0.21283064516129033,339,optical,rf,2023-08-24,-81
2023-06-09,bef,31,19.007583333333333,10,3,6.379583333333332,0.6131478494623656,0.20579301075268813,339,optical,rf,2023-08-24,-76
2023-06-19,bef,31,19.450499999999998,9,3,6.179499999999999,0.6274354838709677,0.19933870967741932,339,optical,rf,2023-08-24,-66
2023-06-29,bef,31,18.821833333333334,9,3,6.454833333333334,0.6071559139784947,0.20822043010752692,339,optical,rf,2023-08-24,-56
2023-07-04,bef,31,19.29925,9,3,6.470250000000001,0.6225564516129033,0.2087177419354839,339,optical,rf,2023-08-24,-51
2023-07-09,bef,31,18.162333333333336,10,3,6.206333333333335,0.5858817204301077,0.20020430107526888,339,optical,rf,2023-08-24,-46
2023-07-19,bef,31,18.2795,9,3,6.483499999999999,0.5896612903225806,0.20914516129032257,339,optical,rf,2023-08-24,-36
2023-07-24,bef,31,19.281583333333334,8,3,6.755583333333334,0.621986559139785,0.21792204301075271,339,optical,rf,2023-08-24,-31
2023-07-29,bef,31,19.092166666666667,11,3,7.149166666666665,0.6158763440860215,0.23061827956989242,339,optical,rf,2023-08-24,-26
2023-08-08,bef,31,21.407999999999998,15,3,10.92,0.6905806451612903,0.352258064516129,339,optical,rf,2023-08-24,-16
2023-08-23,evt,31,29.437999999999995,30,3,21.763,0.9496129032258063,0.7020322580645162,339,optical,rf,2023-08-24,-1
2023-08-28,evt,31,28.986999999999995,30,3,19.979000000000003,0.9350645161290321,0.6444838709677421,339,optical,rf,2023-08-24,4
2023-09-02,aft,31,29.310333333333332,31,3,19.35133333333333,0.945494623655914,0.6242365591397848,339,optical,rf,2023-08-24,9
