date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,26,15.737,4,2,3.9059999999999997,0.6052692307692308,0.15023076923076922,49,optical,rf,2023-08-24,-116
2023-05-15,bef,26,15.857333333333333,6,2,4.0633333333333335,0.6098974358974358,0.15628205128205128,49,optical,rf,2023-08-24,-101
2023-05-20,bef,26,15.431666666666668,4,2,3.8576666666666672,0.5935256410256411,0.1483717948717949,49,optical,rf,2023-08-24,-96
2023-05-25,bef,26,16.855,11,2,3.7600000000000002,0.6482692307692308,0.14461538461538462,49,optical,rf,2023-08-24,-91
2023-06-04,bef,26,16.753,9,2,4.805,0.6443461538461539,0.18480769230769228,49,optical,rf,2023-08-24,-81
2023-06-09,bef,26,16.769333333333336,10,2,4.6003333333333325,0.6449743589743591,0.1769358974358974,49,optical,rf,2023-08-24,-76
2023-06-19,bef,26,17.344214285714287,12,2,4.602214285714286,0.6670851648351649,0.17700824175824176,49,optical,rf,2023-08-24,-66
2023-06-24,bef,26,17.029500000000002,12,2,4.520499999999999,0.6549807692307693,0.1738653846153846,49,optical,rf,2023-08-24,-61
2023-06-29,bef,26,17.42154761904762,7,2,4.400547619047619,0.6700595238095238,0.16925183150183148,49,optical,rf,2023-08-24,-56
2023-07-04,bef,26,16.849,10,2,4.665000000000001,0.6480384615384616,0.17942307692307696,49,optical,rf,2023-08-24,-51
2023-07-09,bef,26,16.491,6,2,4.582,0.6342692307692308,0.17623076923076922,49,optical,rf,2023-08-24,-46
2023-07-14,bef,26,16.735,7,2,4.124,0.6436538461538461,0.1586153846153846,49,optical,rf,2023-08-24,-41
2023-07-19,bef,26,16.462666666666664,6,2,4.349666666666667,0.633179487179487,0.1672948717948718,49,optical,rf,2023-08-24,-36
2023-07-24,bef,26,16.584833333333332,6,2,4.300833333333333,0.637878205128205,0.16541666666666666,49,optical,rf,2023-08-24,-31
2023-07-29,bef,26,16.807333333333332,5,2,4.658333333333333,0.6464358974358974,0.17916666666666667,49,optical,rf,2023-08-24,-26
2023-08-18,evt,26,21.561583333333335,23,2,11.864583333333332,0.8292916666666668,0.45633012820512814,49,optical,rf,2023-08-24,-6
2023-08-23,evt,26,24.356499999999997,26,2,18.520500000000002,0.9367884615384614,0.7123269230769231,49,optical,rf,2023-08-24,-1
