date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,22,9.717833333333333,3,2,4.030833333333334,0.441719696969697,0.18321969696969698,185,optical,rf,2023-06-26,-57
2023-05-15,bef,22,9.906416666666665,3,2,3.4814166666666666,0.4502916666666666,0.15824621212121212,185,optical,rf,2023-06-26,-42
2023-06-04,bef,22,9.301595238095238,2,2,3.176595238095238,0.4227997835497836,0.14439069264069262,185,optical,rf,2023-06-26,-22
2023-06-09,bef,22,8.280666666666665,2,2,2.8166666666666673,0.37639393939393934,0.12803030303030305,185,optical,rf,2023-06-26,-17
2023-06-24,evt,22,19.700499999999998,21,2,14.214500000000001,0.8954772727272726,0.6461136363636364,185,optical,rf,2023-06-26,-2
2023-06-29,evt,22,19.874583333333334,21,2,14.863583333333334,0.9033901515151516,0.6756174242424243,185,optical,rf,2023-06-26,3
2023-07-04,aft,22,19.8285,21,2,14.741500000000002,0.9012954545454545,0.670068181818182,185,optical,rf,2023-06-26,8
2023-07-09,aft,22,19.91175,21,2,15.230749999999999,0.9050795454545455,0.6923068181818182,185,optical,rf,2023-06-26,13
2023-07-14,aft,22,19.78435,20,2,13.46335,0.8992886363636363,0.6119704545454545,185,optical,rf,2023-06-26,18
2023-07-19,aft,22,20.04,20,2,15.357,0.9109090909090909,0.6980454545454545,185,optical,rf,2023-06-26,23
