date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,11,5.440499999999999,0,1,0.7334999999999999,0.494590909090909,0.06668181818181818,80,optical,rf,2023-09-13,-196
2023-05-15,bef,11,5.635000000000001,0,1,0.7020000000000001,0.5122727272727273,0.06381818181818183,80,optical,rf,2023-09-13,-121
2023-06-04,bef,11,6.565999999999999,0,1,0.6549999999999999,0.5969090909090908,0.05954545454545454,80,optical,rf,2023-09-13,-101
2023-06-09,bef,11,5.7265,0,1,0.8225,0.5205909090909091,0.07477272727272727,80,optical,rf,2023-09-13,-96
2023-06-29,bef,11,6.440500000000001,0,1,0.6355000000000002,0.5855000000000001,0.05777272727272729,80,optical,rf,2023-09-13,-76
2023-07-04,bef,11,6.7090000000000005,1,1,0.5720000000000001,0.609909090909091,0.052000000000000005,80,optical,rf,2023-09-13,-71
2023-07-09,bef,11,6.179000000000001,0,1,0.65,0.5617272727272729,0.05909090909090909,80,optical,rf,2023-09-13,-66
2023-07-19,bef,11,6.2545,0,1,0.7885,0.5685909090909091,0.07168181818181818,80,optical,rf,2023-09-13,-56
2023-07-24,bef,11,6.897333333333333,2,1,1.6173333333333333,0.627030303030303,0.14703030303030304,80,optical,rf,2023-09-13,-51
2023-07-29,bef,11,8.171533333333333,7,1,3.5975333333333332,0.7428666666666666,0.32704848484848487,80,optical,rf,2023-09-13,-46
2023-08-23,bef,11,10.871999999999998,11,1,9.333,0.9883636363636362,0.8484545454545455,80,optical,rf,2023-09-13,-21
2023-08-28,bef,11,10.86,11,1,9.406,0.9872727272727272,0.8550909090909091,80,optical,rf,2023-09-13,-16
2023-09-02,bef,11,10.839,11,1,8.352,0.9853636363636364,0.7592727272727273,80,optical,rf,2023-09-13,-11
2023-09-22,aft,11,10.928999999999998,11,1,8.542,0.9935454545454544,0.7765454545454545,80,optical,rf,2023-09-13,9
2023-09-27,aft,11,10.975,11,1,9.36,0.9977272727272727,0.8509090909090908,80,optical,rf,2023-09-13,14
2023-10-07,aft,11,10.958,11,1,8.489,0.9961818181818182,0.7717272727272728,80,optical,rf,2023-09-13,24
