date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,12,8.662166666666668,7,2,0.7191666666666667,0.7218472222222223,0.05993055555555556,126,optical,rf,2023-07-21,-82
2023-05-15,bef,12,8.872,7,2,0.7010000000000001,0.7393333333333333,0.05841666666666667,126,optical,rf,2023-07-21,-67
2023-05-25,bef,12,9.305333333333333,8,2,0.5643333333333334,0.7754444444444445,0.04702777777777778,126,optical,rf,2023-07-21,-57
2023-06-04,bef,12,9.045,7,2,0.632,0.75375,0.05266666666666667,126,optical,rf,2023-07-21,-47
2023-06-09,bef,12,8.579,7,2,0.806,0.7149166666666668,0.06716666666666667,126,optical,rf,2023-07-21,-42
2023-06-24,bef,12,9.415000000000001,12,2,0.489,0.7845833333333334,0.04075,126,optical,rf,2023-07-21,-27
2023-06-29,bef,12,8.8795,7,2,1.1044999999999998,0.7399583333333334,0.09204166666666665,126,optical,rf,2023-07-21,-22
2023-07-04,bef,12,8.673333333333334,3,2,1.6543333333333332,0.7227777777777779,0.1378611111111111,126,optical,rf,2023-07-21,-17
2023-07-09,bef,12,9.485,8,2,4.152,0.7904166666666667,0.34600000000000003,126,optical,rf,2023-07-21,-12
2023-07-14,evt,12,11.3355,12,2,8.706499999999998,0.9446249999999999,0.7255416666666665,126,optical,rf,2023-07-21,-7
2023-07-19,evt,12,11.623999999999999,12,2,10.305,0.9686666666666666,0.85875,126,optical,rf,2023-07-21,-2
2023-07-24,evt,12,11.567,12,2,9.648,0.9639166666666666,0.8039999999999999,126,optical,rf,2023-07-21,3
2023-07-29,aft,12,11.649,12,2,10.213000000000001,0.9707499999999999,0.8510833333333334,126,optical,rf,2023-07-21,8
2023-08-08,aft,12,11.524000000000001,12,2,9.833,0.9603333333333334,0.8194166666666667,126,optical,rf,2023-07-21,18
