date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,9,7.09775,9,1,2.7837500000000004,0.7886388888888889,0.3093055555555556,356,optical,rf,2023-08-10,-177
2023-04-30,bef,9,6.586500000000001,3,1,1.9995,0.7318333333333334,0.22216666666666668,356,optical,rf,2023-08-10,-102
2023-06-04,bef,9,6.5968333333333335,3,1,2.0068333333333332,0.7329814814814815,0.22298148148148147,356,optical,rf,2023-08-10,-67
2023-06-09,bef,9,6.673500000000001,5,1,1.9955,0.7415,0.22172222222222224,356,optical,rf,2023-08-10,-62
2023-06-19,bef,9,6.5504999999999995,4,1,1.8705,0.7278333333333333,0.20783333333333334,356,optical,rf,2023-08-10,-52
2023-06-29,bef,9,6.534,4,1,1.902,0.726,0.21133333333333332,356,optical,rf,2023-08-10,-42
2023-07-04,bef,9,6.718999999999999,6,1,2.266,0.7465555555555555,0.25177777777777777,356,optical,rf,2023-08-10,-37
2023-07-09,bef,9,6.869,6,1,2.54,0.7632222222222222,0.2822222222222222,356,optical,rf,2023-08-10,-32
2023-07-14,bef,9,6.882000000000001,7,1,2.66,0.7646666666666667,0.29555555555555557,356,optical,rf,2023-08-10,-27
2023-07-24,bef,9,6.987,9,1,2.766,0.7763333333333333,0.30733333333333335,356,optical,rf,2023-08-10,-17
2023-07-29,bef,9,6.901666666666666,8,1,2.7276666666666665,0.7668518518518518,0.30307407407407405,356,optical,rf,2023-08-10,-12
2023-08-18,aft,9,6.951333333333334,8,1,2.606333333333333,0.7723703703703705,0.28959259259259257,356,optical,rf,2023-08-10,8
2023-08-23,aft,9,7.193,6,1,3.54,0.7992222222222222,0.3933333333333333,356,optical,rf,2023-08-10,13
2023-08-28,aft,9,7.154999999999999,7,1,3.348,0.7949999999999999,0.372,356,optical,rf,2023-08-10,18
