date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-05-15,bef,33,19.86083333333333,9,2,6.918833333333334,0.6018434343434342,0.20966161616161616,210,optical,rf,2023-08-10,-87
2023-06-04,bef,33,20.403666666666666,6,2,5.831666666666667,0.6182929292929292,0.17671717171717172,210,optical,rf,2023-08-10,-67
2023-06-09,bef,33,19.407,5,2,5.628,0.5880909090909091,0.17054545454545456,210,optical,rf,2023-08-10,-62
2023-06-19,bef,33,20.17833333333333,4,2,5.384333333333335,0.6114646464646464,0.1631616161616162,210,optical,rf,2023-08-10,-52
2023-06-24,bef,33,20.8045,8,2,5.740499999999999,0.630439393939394,0.17395454545454542,210,optical,rf,2023-08-10,-47
2023-06-29,bef,33,20.394666666666666,7,2,6.070666666666667,0.618020202020202,0.18395959595959596,210,optical,rf,2023-08-10,-42
2023-07-04,bef,33,20.775333333333336,9,2,6.968333333333335,0.6295555555555556,0.2111616161616162,210,optical,rf,2023-08-10,-37
2023-07-09,bef,33,19.480083333333333,9,2,7.320083333333333,0.5903055555555555,0.22182070707070706,210,optical,rf,2023-08-10,-32
2023-07-14,bef,33,23.24203333333333,16,2,10.606033333333333,0.7043040404040404,0.32139494949494946,210,optical,rf,2023-08-10,-27
2023-07-24,bef,33,30.008166666666664,31,2,20.382166666666667,0.9093383838383837,0.6176414141414142,210,optical,rf,2023-08-10,-17
2023-07-29,bef,33,30.730999999999998,32,2,22.218,0.9312424242424242,0.6732727272727272,210,optical,rf,2023-08-10,-12
2023-08-28,aft,33,31.596249999999998,33,2,23.118250000000003,0.9574621212121212,0.7005530303030304,210,optical,rf,2023-08-10,18
