date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-01-15,bef,14,9.6786774315407,10,1,1.8521861781015156,0.6913341022529071,0.13229901272153682,118,joint,log_reg,2023-06-26,-162
2023-03-01,bef,14,9.252402565212016,9,1,4.812663076152558,0.660885897515144,0.34376164829661127,118,joint,log_reg,2023-06-26,-117
2023-03-26,bef,14,6.374174980208233,3,1,2.2770147688201714,0.4552982128720166,0.16264391205858367,118,joint,log_reg,2023-06-26,-92
2023-04-30,bef,14,13.984570420921116,14,1,13.848819724081443,0.9988978872086511,0.9892014088629602,118,joint,log_reg,2023-06-26,-57
2023-05-15,bef,14,13.978886884712004,14,1,13.7603167743104,0.9984919203365717,0.9828797695936,118,joint,log_reg,2023-06-26,-42
2023-05-25,bef,14,13.988826599389785,14,1,13.987278820541308,0.9992018999564133,0.9990913443243791,118,joint,log_reg,2023-06-26,-32
2023-06-04,bef,14,13.903078278120034,14,1,12.865999730205898,0.9930770198657167,0.9189999807289927,118,joint,log_reg,2023-06-26,-22
2023-06-14,bef,14,13.931636713434635,14,1,12.108521297076111,0.9951169081024739,0.8648943783625793,118,joint,log_reg,2023-06-26,-12
2023-06-26,evt,14,13.834966172644338,14,1,10.966477444834954,0.9882118694745955,0.783319817488211,118,joint,log_reg,2023-06-26,0
2023-07-09,aft,14,13.908486162516162,14,1,11.23212369208647,0.993463297322583,0.8022945494347479,118,joint,log_reg,2023-06-26,13
2023-07-20,aft,14,13.775494949202542,14,1,9.99230619426315,0.9839639249430387,0.7137361567330822,118,joint,log_reg,2023-06-26,24
