date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,12,4.755643037050768,4,2,0.008094061419546179,0.3963035864208973,0.0006745051182955149,212,joint,log_reg,2023-09-09,-207
2023-05-15,bef,12,2.3422300663030367,1,2,0.09780802244830095,0.1951858388585864,0.008150668537358413,212,joint,log_reg,2023-09-09,-117
2023-05-25,bef,12,10.243392208634537,12,2,3.2716053920920785,0.8536160173862114,0.27263378267433985,212,joint,log_reg,2023-09-09,-107
2023-06-14,bef,12,11.675355056817065,12,2,10.93832484856263,0.9729462547347554,0.9115270707135524,212,joint,log_reg,2023-09-09,-87
2023-06-26,bef,12,11.614579852022919,12,2,7.919519040882047,0.9678816543352432,0.6599599200735039,212,joint,log_reg,2023-09-09,-75
2023-07-09,bef,12,11.311318325939421,12,2,7.725450430168385,0.9426098604949518,0.6437875358473654,212,joint,log_reg,2023-09-09,-62
2023-07-20,bef,12,11.163890609430505,12,2,6.140146430321705,0.930324217452542,0.5116788691934754,212,joint,log_reg,2023-09-09,-51
2023-08-03,bef,12,10.991261450614944,12,2,3.2338180673338193,0.915938454217912,0.26948483894448494,212,joint,log_reg,2023-09-09,-37
2023-08-13,bef,12,9.089661107346911,9,2,5.750285947162813,0.757471758945576,0.4791904955969011,212,joint,log_reg,2023-09-09,-27
2023-08-25,bef,12,10.833463504301136,11,2,8.440246896008835,0.902788625358428,0.7033539080007363,212,joint,log_reg,2023-09-09,-15
2023-09-30,aft,12,11.630968315743225,12,2,9.611377282219777,0.9692473596452688,0.8009481068516481,212,joint,log_reg,2023-09-09,21
