date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,31,20.90602462826916,16,3,11.20234630179526,0.6743878912344891,0.36136600973533095,339,joint,log_reg,2023-08-24,-176
2023-06-04,bef,31,13.457178957782897,11,3,6.286023647483607,0.43410254702525475,0.20277495637043894,339,joint,log_reg,2023-08-24,-81
2023-06-09,bef,31,15.336265568753515,11,3,4.695360323566091,0.4947182441533392,0.15146323624406746,339,joint,log_reg,2023-08-24,-76
2023-06-29,bef,31,13.061724142395784,10,3,6.293046726424555,0.4213459400772834,0.2030015073040179,339,joint,log_reg,2023-08-24,-56
2023-07-09,bef,31,15.022249044639757,11,3,6.508481257509639,0.48458867885934703,0.20995100830676255,339,joint,log_reg,2023-08-24,-46
2023-07-19,bef,31,13.918417799009537,10,3,6.457249863487566,0.4489812193228883,0.2082983826931473,339,joint,log_reg,2023-08-24,-36
2023-07-29,bef,31,17.093938982431897,13,3,8.22135315633173,0.5514173865300612,0.26520494052683,339,joint,log_reg,2023-08-24,-26
2023-08-08,bef,31,19.406653357500222,17,3,12.972930157056648,0.6260210760483943,0.4184816179695693,339,joint,log_reg,2023-08-24,-16
2023-08-23,evt,31,29.874045855897656,31,3,22.667606477227498,0.9636788985773437,0.7312131121686289,339,joint,log_reg,2023-08-24,-1
2023-09-02,aft,31,29.59745899237207,31,3,20.745042982005366,0.9547567416894216,0.6691949349033989,339,joint,log_reg,2023-08-24,9
