date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,28,4.913685680817766,1,4,2.4576021812230597,0.17548877431492022,0.08777150647225214,327,joint,log_reg,2023-08-15,-107
2023-05-15,bef,28,4.094198118391544,0,4,1.4071854093131684,0.14622136137112657,0.05025662176118458,327,joint,log_reg,2023-08-15,-92
2023-06-04,bef,28,5.501474817721925,0,4,1.531353950951087,0.19648124349006874,0.054691212533967394,327,joint,log_reg,2023-08-15,-72
2023-06-09,bef,28,8.201906482050168,4,4,4.835025578330957,0.2929252315017917,0.17267948494039134,327,joint,log_reg,2023-08-15,-67
2023-06-24,bef,28,4.2772579401654065,0,4,2.7381120082426107,0.1527592121487645,0.09778971458009324,327,joint,log_reg,2023-08-15,-52
2023-07-09,bef,28,4.516651510296328,3,4,2.502975834432161,0.16130898251058315,0.0893919940868629,327,joint,log_reg,2023-08-15,-37
2023-07-24,bef,28,11.048089728014686,10,4,8.533991872273305,0.39457463314338165,0.3047854240097609,327,joint,log_reg,2023-08-15,-22
2023-08-03,bef,28,11.462148069407283,10,4,7.712666266039235,0.4093624310502601,0.2754523666442584,327,joint,log_reg,2023-08-15,-12
2023-08-08,evt,28,19.329334272022937,20,4,18.0781834815561,0.690333366857962,0.645649410055575,327,joint,log_reg,2023-08-15,-7
2023-08-23,aft,28,27.01332658102345,27,4,25.987671526642437,0.9647616636079803,0.9281311259515156,327,joint,log_reg,2023-08-15,8
