date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,10,7.975200286782031,8,1,0.38635035015038155,0.7975200286782032,0.038635035015038156,15,joint,log_reg,2023-10-09,-222
2023-04-30,bef,10,7.766719902901396,8,1,0.060279366256920784,0.7766719902901396,0.006027936625692078,15,joint,log_reg,2023-10-09,-162
2023-05-15,bef,10,7.979946993807211,9,1,0.066830063197709,0.7979946993807211,0.0066830063197709,15,joint,log_reg,2023-10-09,-147
2023-06-04,bef,10,8.35420008040875,9,1,0.05081303126489107,0.835420008040875,0.005081303126489107,15,joint,log_reg,2023-10-09,-127
2023-06-09,bef,10,8.754272702079664,9,1,0.07064694701183577,0.8754272702079664,0.007064694701183577,15,joint,log_reg,2023-10-09,-122
2023-06-24,bef,10,8.665049129796866,9,1,0.06327530580529912,0.8665049129796867,0.006327530580529912,15,joint,log_reg,2023-10-09,-107
2023-07-09,bef,10,9.223351746528266,10,1,0.028927557170770377,0.9223351746528266,0.002892755717077038,15,joint,log_reg,2023-10-09,-92
2023-07-19,bef,10,9.072461777076784,10,1,0.11246600469490467,0.9072461777076783,0.011246600469490466,15,joint,log_reg,2023-10-09,-82
2023-08-03,bef,10,8.391687288075266,8,1,1.4111183021745946,0.8391687288075266,0.14111183021745946,15,joint,log_reg,2023-10-09,-67
2023-08-23,bef,10,7.693423241723531,7,1,4.65453898165335,0.7693423241723532,0.465453898165335,15,joint,log_reg,2023-10-09,-47
2023-10-12,evt,10,9.867319961995754,10,1,9.394698894511489,0.9867319961995754,0.9394698894511488,15,joint,log_reg,2023-10-09,3
