date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,31,24.2671769530327,25,2,10.6166098306313,0.7828121597752483,0.3424712848590742,387,joint,log_reg,2023-08-15,-182
2023-04-20,bef,31,25.983098153536428,24,2,10.639581339809645,0.8381644565656913,0.3432123012841821,387,joint,log_reg,2023-08-15,-117
2023-04-30,bef,31,25.936085793656467,26,2,6.406108556003556,0.836647928827628,0.2066486630968889,387,joint,log_reg,2023-08-15,-107
2023-05-15,bef,31,26.34669760709159,27,2,5.279401970587414,0.8498934711965028,0.17030328937378755,387,joint,log_reg,2023-08-15,-92
2023-05-25,bef,31,25.456162883023758,27,2,4.121607262537484,0.8211665446136697,0.13295507298508014,387,joint,log_reg,2023-08-15,-82
2023-06-04,bef,31,23.956254748920916,25,2,8.585225787294391,0.7727824112555134,0.2769427673320771,387,joint,log_reg,2023-08-15,-72
2023-06-14,bef,31,22.75251446013584,22,2,5.489640132827872,0.7339520793592206,0.17708516557509263,387,joint,log_reg,2023-08-15,-62
2023-06-26,bef,31,26.38598319959127,26,2,12.556168712366874,0.8511607483739119,0.40503770039893144,387,joint,log_reg,2023-08-15,-50
2023-07-09,bef,31,25.605658798217146,25,2,11.20615216623812,0.8259889934908756,0.3614887795560684,387,joint,log_reg,2023-08-15,-37
2023-07-24,bef,31,26.99974079232921,26,2,11.2774677089968,0.8709593803977165,0.36378928093538065,387,joint,log_reg,2023-08-15,-22
2023-08-18,evt,31,28.745869616184734,30,2,17.451075092318664,0.9272861166511205,0.5629379062038279,387,joint,log_reg,2023-08-15,3
2023-08-25,aft,31,29.448666528145026,30,2,23.482261691413353,0.9499569847788718,0.7574923126262372,387,joint,log_reg,2023-08-15,10
