date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,11,9.283585690355425,10,1,7.920306987973688,0.8439623354868568,0.720027907997608,135,joint,log_reg,2023-08-20,-112
2023-05-10,bef,11,6.870035869772243,7,1,4.831237700518422,0.6245487154338403,0.4392034273198565,135,joint,log_reg,2023-08-20,-102
2023-05-25,bef,11,7.978311514823202,7,1,4.113089153102022,0.7253010468021093,0.37391719573654747,135,joint,log_reg,2023-08-20,-87
2023-06-14,bef,11,8.961309678605339,10,1,4.791594981084305,0.814664516236849,0.43559954373493687,135,joint,log_reg,2023-08-20,-67
2023-06-26,bef,11,9.032901770047468,10,1,5.789116747416543,0.8211728881861334,0.5262833406742312,135,joint,log_reg,2023-08-20,-55
2023-07-09,bef,11,9.45696872234493,11,1,6.76682572078002,0.8597244293040845,0.6151659746163655,135,joint,log_reg,2023-08-20,-42
2023-07-20,bef,11,9.152753164535943,10,1,3.4671097836411087,0.8320684695032675,0.3151917985128281,135,joint,log_reg,2023-08-20,-31
2023-08-03,bef,11,9.076183947434776,10,1,3.4296042649312506,0.8251076315849797,0.31178220590284095,135,joint,log_reg,2023-08-20,-17
2023-08-18,evt,11,7.801139964610302,7,1,3.8684540184696017,0.7091945422373002,0.3516776380426911,135,joint,log_reg,2023-08-20,-2
2023-08-25,evt,11,7.936405749330617,8,1,1.5197943740127764,0.7214914317573288,0.1381631249102524,135,joint,log_reg,2023-08-20,5
